City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Gadsen Muni (awos),AL,USA,33.967,-86.083,0.04581022,9.945124414,19.49244385,0,71281.46744,6.058247453,2.834572785,3.223674667
Huntsville Intl Jones Field,AL,USA,34.65,-86.783,0.042964107,10.62114472,20.81744365,0,76132.9611,5.696491686,2.653942824,3.042548862
Maxwell Afb,AL,USA,32.383,-86.35,0.045482953,10.01873047,19.63671172,0,71791.9705,6.017278156,2.814416547,3.202861609
Mobile Downtown Ap,AL,USA,30.633,-88.067,0.038879078,11.7663341,23.06201483,0,84299.53062,5.179469168,2.396840765,2.782628403
Mobile Regional Ap,AL,USA,30.683,-88.25,0.041696907,10.95125167,21.46445328,0,78472.17525,5.536765094,2.574830289,2.961934804
Montgomery Dannelly Field,AL,USA,32.3,-86.4,0.043415815,10.50817194,20.59601701,0,75296.65726,5.754733567,2.683419559,3.071314008
Muscle Shoals Regional Ap,AL,USA,34.75,-87.6,0.055210167,8.219253257,16.10973638,0,58955.19544,7.249014651,3.427220399,3.821794252
Troy Af,AL,USA,31.867,-86.017,0.043590706,10.46348431,20.50842925,0,74998.52728,5.776520605,2.694086526,3.082434079
Tuscaloosa Municipal Ap,AL,USA,33.217,-87.617,0.049980656,9.097326847,17.83076062,0,65202.68706,6.58790719,3.098836726,3.489070464
Batesville (awos),AR,USA,35.733,-91.65,0.041305676,11.05698592,21.67169241,0,79258.79128,5.486296319,2.549276023,2.937020296
Bentonville (awos),AR,USA,36.35,-94.217,0.0408201,11.19194816,21.93621839,0,80217.7747,5.424926338,2.518800104,2.906126233
El Dorado Goodwin Field,AR,USA,33.217,-92.817,0.041988931,10.87227976,21.30966834,0,77949.61386,5.572581311,2.592091506,2.980489805
Fayetteville Drake Field,AR,USA,36,-94.167,0.043943702,10.37715881,20.33923127,0,74392.4255,5.820924387,2.716036185,3.104888202
Flippin (awos),AR,USA,36.3,-92.467,0.042940375,10.62551715,20.82601361,0,76175.45657,5.693501409,2.65246229,3.04103912
Fort Smith Regional Ap,AR,USA,35.333,-94.367,0.038531822,11.8750257,23.27505037,0,85159.10896,5.133127191,2.372647581,2.76047961
Harrison Faa Ap,AR,USA,36.267,-93.15,0.046820433,9.725186763,19.06136606,0,69773.31494,6.183740995,2.895842082,3.287898913
Jonesboro Muni,AR,USA,35.833,-90.65,0.044807706,10.17266466,19.93842274,0,72934.12861,5.930203497,2.770342472,3.159861025
Little Rock Adams Field,AR,USA,34.75,-92.233,0.041937425,10.88739066,21.3392857,0,78046.63378,5.566082359,2.588869276,2.977213083
Little Rock Afb,AR,USA,34.917,-92.15,0.050698239,8.967170885,17.57565494,0,64268.9412,6.678584087,3.143858807,3.53472528
Memorial Fld,AR,USA,34.467,-93.1,0.047540593,9.57433387,18.76569438,0,68655.22652,6.276765505,2.943002407,3.333763099
Pine Bluff Faa Ap,AR,USA,34.167,-91.933,0.043424961,10.5037708,20.58739076,0,75320.66205,5.754427382,2.682564351,3.071863031
Rogers (awos),AR,USA,36.367,-94.1,0.03666773,12.49581428,24.49179598,0,89551.87087,4.89815642,2.256262919,2.641893501
Siloam Spring(awos),AR,USA,36.183,-94.483,0.038821148,11.78329253,23.09525336,0,84478.75768,5.170665109,2.391755721,2.778909388
Springdale Muni,AR,USA,36.183,-94.117,0.043827528,10.40550687,20.39479347,0,74612.1744,5.805517432,2.708036885,3.097480547
Stuttgart (awos),AR,USA,34.6,-91.567,0.039373053,11.61480974,22.76502709,0,83225.43488,5.241829273,2.427774018,2.814055256
Texarkana Webb Field,AR,USA,33.45,-94,0.0412769,11.06425041,21.68593081,0,79323.40887,5.482382589,2.547199362,2.935183227
Walnut Ridge (awos),AR,USA,36.133,-90.917,0.043592054,10.46324957,20.50796915,0,74997.92412,5.776626589,2.694108192,3.082518397
Casa Granda (awos),AZ,USA,32.95,-111.767,0.025058909,18.5307334,36.32023746,0,132745.7165,3.425274202,1.522102892,1.90317131
Davis Monthan Afb,AZ,USA,32.167,-110.883,0.026842625,17.2510672,33.81209172,0,123577.8389,3.651703096,1.635023152,2.016679943
Deer Valley Phoenix,AZ,USA,33.683,-112.083,0.02578117,17.99018687,35.26076626,0,128876.1999,3.516936727,1.567804098,1.949132629
Douglas Bisbee-douglas Intl A,AZ,USA,31.467,-109.6,0.025580402,18.13722991,35.54897061,0,129925.9384,3.491494589,1.555137012,1.936357578
Flagstaff Pulliam Arpt,AZ,USA,35.133,-111.667,0.028285961,16.33854402,32.02354629,0,116846.3382,3.837809541,1.729216519,2.108593022
Grand Canyon Natl P,AZ,USA,35.95,-112.15,0.028049716,16.48032127,32.3014297,0,118031.8831,3.805351666,1.711847805,2.09350386
Kingman (amos),AZ,USA,35.267,-113.95,0.02392151,19.45053221,38.12304312,0,139338.0777,3.280880801,1.450089233,1.830791568
Luke Afb,AZ,USA,33.55,-112.367,0.025995159,17.83618785,34.95892818,0,127769.7903,3.544131048,1.58138033,1.962750719
Page Muni (amos),AZ,USA,36.933,-111.45,0.027410282,16.87976589,33.08434115,0,120920.8537,3.723752531,1.670949369,2.052803162
Phoenix Sky Harbor Intl Ap,AZ,USA,33.45,-111.983,0.025641166,18.09309713,35.46247038,0,129561.191,3.499751634,1.559515112,1.940236522
Prescott Love Field,AZ,USA,34.65,-112.417,0.027347892,16.92066361,33.16450067,0,121185.3738,3.716141963,1.667302069,2.048839894
Safford (amos),AZ,USA,32.817,-109.683,0.02509809,18.50067508,36.26132316,0,132530.9881,3.430233346,1.52456902,1.905664326
Scottsdale Muni,AZ,USA,33.617,-111.917,0.025581876,18.13631405,35.54717555,0,129921.4786,3.491640835,1.555190395,1.93645044
Show Low Municipal,AZ,USA,34.267,-110,0.026314352,17.61105527,34.51766833,0,126064.6315,3.585860298,1.60277017,1.983090127
Tucson International Ap,AZ,USA,32.133,-110.95,0.025532445,18.17334815,35.61976237,0,130162.708,3.485618687,1.552308177,1.93331051
Winslow Municipal Ap,AZ,USA,35.033,-110.717,0.025814212,17.9664343,35.21421123,0,128699.9327,3.521187961,1.569951359,1.951236602
Yuma Intl Arpt,AZ,USA,32.667,-114.6,0.027789243,16.64162131,32.61757777,0,119212.0796,3.771818439,1.69490057,2.076917869
Yuma Mcas,AZ,USA,32.65,-114.617,0.028630085,16.1350289,31.62465664,0,115583.9179,3.878528286,1.748103197,2.130425088
Alturas,CA,USA,41.5,-120.533,0.0314979,14.61591929,28.6472018,0,104714.6211,4.242473977,1.929554786,2.312919191
Arcata Airport,CA,USA,40.983,-124.1,0.054163438,8.382458404,16.42961847,0,60087.76171,7.117845333,3.362622424,3.755222909
Bakersfield Meadows Field,CA,USA,35.433,-119.05,0.029921852,15.41312596,30.20972688,0,110425.7652,4.042384894,1.829759638,2.212625257
Beale Afb,CA,USA,39.133,-121.433,0.03555224,12.90023863,25.28446771,0,92428.68699,4.756954605,2.186037465,2.570917141
Bishop Airport,CA,USA,37.367,-118.35,0.024804344,18.72914483,36.70912386,0,134171.3253,3.392900615,1.505930124,1.886970491
Blue Canyon Ap,CA,USA,39.3,-120.717,0.029355078,15.72019898,30.81158999,0,112689.6439,3.969538464,1.793000713,2.176537752
Blythe Riverside Co Arpt,CA,USA,33.617,-114.717,0.024801371,18.73154533,36.71382885,0,134183.3476,3.392577725,1.505795199,1.886782526
Burbank-glendale-passadena Ap,CA,USA,34.2,-118.35,0.030385651,15.16922831,29.73168749,0,108667.6498,4.101508121,1.859362981,2.24214514
Camarillo (awos),CA,USA,34.217,-119.083,0.033493734,13.71745941,26.88622045,0,98266.84035,4.496094528,2.056162433,2.439932095
Camp Pendleton Mcas,CA,USA,33.3,-117.35,0.034670912,13.23818511,25.94684281,0,94832.11776,4.645476368,2.130634461,2.514841907
Carlsbad Palomar,CA,USA,33.133,-117.283,0.033835693,13.57429604,26.60562024,0,97240.37713,4.539561472,2.077867131,2.461694341
China Lake Naf,CA,USA,35.683,-117.683,0.023772111,19.57864106,38.37413649,0,140252.8496,3.261915668,1.440631314,1.821284354
Chino Airport,CA,USA,33.967,-117.633,0.032648569,14.08417175,27.60497662,0,100893.4073,4.388782823,2.002634228,2.386148594
Chula Vista Brown Field Naas,CA,USA,32.583,-116.983,0.030547295,15.08683813,29.57020274,0,108074.4066,4.122000288,1.869569406,2.252430883
Concord Concord-buchanan Fiel,CA,USA,38,-122.05,0.034180068,13.43344551,26.3295532,0,96243.05135,4.583001989,2.099399161,2.483602828
Crescent City Faa Ai,CA,USA,41.783,-124.233,0.049809791,9.129974622,17.89475026,0,65431.63272,6.566190543,3.087993895,3.478196648
Daggett Barstow-daggett Ap,CA,USA,34.85,-116.8,0.024232062,19.19108742,37.61453134,0,137451.9682,3.320546578,1.469987275,1.850559303
Edwards Afb,CA,USA,34.9,-117.867,0.026846154,17.24878901,33.80762647,0,123566.2038,3.65208002,1.635177107,2.016902914
Fresno Yosemite Intl Ap,CA,USA,36.783,-119.717,0.030329066,15.19894629,29.78993472,0,108899.0615,4.093947591,1.855411817,2.238535774
Fullerton Municipal,CA,USA,33.867,-117.983,0.034165808,13.43946334,26.34134814,0,96274.25009,4.581419283,2.098718828,2.482700455
Hayward Air Term,CA,USA,37.667,-122.117,0.035545339,12.90271147,25.28931449,0,92436.38515,4.756339273,2.18585541,2.570483863
Imperial,CA,USA,32.833,-115.583,0.02459234,18.89759621,37.03928857,0,135373.1317,3.366041479,1.49256089,1.873480589
Jack Northrop Fld H,CA,USA,33.917,-118.333,0.034935122,13.13471562,25.74404262,0,94091.57976,4.679059559,2.14740338,2.531656178
Lancaster Gen Wm Fox Field,CA,USA,34.733,-118.217,0.024773622,18.75336872,36.75660268,0,134340.6672,3.389048417,1.504031839,1.885016577
Lemoore Reeves Nas,CA,USA,36.333,-119.95,0.029697305,15.53356077,30.44577912,0,111293.0004,4.013836494,1.815501504,2.198334989
Livermore Municipal,CA,USA,37.7,-121.817,0.032225747,14.27488661,27.97877776,0,102276.0751,4.334795519,1.975560691,2.359234828
Lompoc (awos),CA,USA,34.667,-120.467,0.036895558,12.41632329,24.33599365,0,88946.78789,4.928024554,2.2716117,2.656412854
Long Beach Daugherty Fld,CA,USA,33.833,-118.167,0.033764477,13.60531064,26.66640885,0,97461.68085,4.530306601,2.073148976,2.457157625
Los Angeles Intl Arpt,CA,USA,33.933,-118.4,0.035845992,12.792205,25.0727218,0,91638.53121,4.794502802,2.204886613,2.589616189
March Afb,CA,USA,33.9,-117.25,0.027869738,16.59092941,32.51822165,0,118852.6235,3.78206754,1.700026598,2.082040942
Merced Macready Fld,CA,USA,37.283,-120.517,0.030375979,15.17408591,29.74120839,0,108722.0866,4.099954294,1.858432004,2.24152229
Modesto City-county Ap,CA,USA,37.633,-120.95,0.031139005,14.78965287,28.98771962,0,105971.0716,4.19675387,1.90667696,2.29007691
Montague Siskiyou County Ap,CA,USA,41.783,-122.467,0.031339869,14.692162,28.79663751,0,105260.3139,4.22241431,1.919551554,2.302862755
Monterey Naf,CA,USA,36.6,-121.867,0.036529649,12.54498296,24.58816661,0,89869.5078,4.881412561,2.248288338,2.633124222
Mountain View Moffett Fld Nas,CA,USA,37.4,-122.05,0.033340752,13.78232979,27.01336639,0,98738.93726,4.476524963,2.046331388,2.430193575
Napa Co. Airport,CA,USA,38.217,-122.283,0.034295961,13.38674173,26.2380138,0,95917.16217,4.597505167,2.106532095,2.490973072
Needles Airport,CA,USA,34.767,-114.617,0.024384135,19.06573249,37.36883568,0,136579.8961,3.339604336,1.479373238,1.860231098
Oakland Metropolitan Arpt,CA,USA,37.717,-122.217,0.038768144,11.80051092,23.1290014,0,84543.10103,5.165507142,2.389935426,2.775571716
Oxnard Airport,CA,USA,34.2,-119.2,0.032192959,14.29009645,28.00858904,0,102370.5113,4.330892434,1.973738249,2.357154185
Palm Springs Intl,CA,USA,33.833,-116.5,0.026049251,17.79792105,34.88392526,0,127495.2207,3.550978432,1.584785937,1.966192495
Palm Springs Thermal Ap,CA,USA,33.633,-116.167,0.024539562,18.93995337,37.1223086,0,135676.7268,3.359343106,1.489221085,1.870122021
Palmdale Airport,CA,USA,34.633,-118.083,0.024163124,19.24814068,37.72635573,0,137883.8538,3.311549778,1.465382923,1.846166855
Paso Robles Municipal Arpt,CA,USA,35.667,-120.633,0.02676822,17.30072745,33.90942579,0,123934.2865,3.642265938,1.630320662,2.011945276
Point Mugu Nf,CA,USA,34.117,-119.117,0.035441766,12.94192812,25.36617912,0,92710.54897,4.743286384,2.179391401,2.563894983
Porterville (awos),CA,USA,36.033,-119.067,0.030559552,15.08038771,29.5575599,0,108035.9894,4.123442552,1.870234218,2.253208334
Red Bluff Municipal Arpt,CA,USA,40.15,-122.25,0.031735381,14.50248749,28.42487548,0,103910.272,4.272520389,1.944491077,2.328029313
Redding Municipal Arpt,CA,USA,40.517,-122.317,0.032079005,14.34147569,28.10929236,0,102773.9448,4.315880759,1.965990455,2.349890303
Riverside Muni,CA,USA,33.95,-117.45,0.031658834,14.53930358,28.49703502,0,104152.1486,4.263141037,1.939975314,2.323165723
Sacramento Executive Arpt,CA,USA,38.5,-121.5,0.031601334,14.56708883,28.55149411,0,104378.0008,4.255271461,1.935777617,2.319493844
Sacramento Metropolitan Ap,CA,USA,38.7,-121.583,0.031877155,14.43591592,28.2943952,0,103432.8073,4.290518453,1.953467193,2.33705126
Salinas Municipal Ap,CA,USA,36.667,-121.6,0.034077917,13.47509406,26.41118435,0,96535.2168,4.570150208,2.093045301,2.477104908
San Diego Lindbergh Field,CA,USA,32.733,-117.167,0.031110616,14.80442565,29.01667427,0,106053.7919,4.193467254,1.905189782,2.288277472
San Diego Miramar Nas,CA,USA,32.867,-117.133,0.030640094,15.03944436,29.47731095,0,107734.9019,4.133797631,1.875460971,2.25833666
San Diego Montgomer,CA,USA,32.817,-117.133,0.031737233,14.50216821,28.4242497,0,103886.1298,4.273097775,1.944942959,2.328154816
San Diego North Island Nas,CA,USA,32.7,-117.2,0.032293255,14.24448132,27.91918339,0,102040.1925,4.343665022,1.980127519,2.363537503
San Francisco Intl Ap,CA,USA,37.617,-122.4,0.036827886,12.44083204,24.3840308,0,89122.2,4.919242837,2.267140673,2.652102164
San Jose Intl Ap,CA,USA,37.367,-121.933,0.032948329,13.95171166,27.34535485,0,99951.92034,4.426719345,2.02149782,2.405221526
San Luis Co Rgnl,CA,USA,35.233,-120.633,0.030987153,14.86446331,29.13434808,0,106491.0556,4.177787505,1.897366875,2.280420631
Sandberg,CA,USA,34.75,-118.717,0.024763503,18.76125529,36.77206038,0,134405.6566,3.387675217,1.503304592,1.884370625
Santa Ana John Wayne Ap,CA,USA,33.683,-117.867,0.035470885,12.9306426,25.34405949,0,92628.52253,4.747071359,2.181321342,2.565750017
Santa Barbara Municipal Ap,CA,USA,34.433,-119.85,0.031637749,14.54878071,28.51561019,0,104226.7073,4.260410288,1.938587552,2.321822736
Santa Maria Public Arpt,CA,USA,34.917,-120.467,0.030170074,15.28267832,29.9540495,0,109482.4256,4.073947747,1.845525486,2.228422261
Santa Monica Muni,CA,USA,34.017,-118.45,0.035269664,13.00662147,25.49297807,0,93174.69601,4.721478823,2.168534838,2.552943985
Santa Rosa (awos),CA,USA,38.517,-122.817,0.03603384,12.72165796,24.9344496,0,91156.19329,4.818118297,2.216553393,2.601564904
South Lake Tahoe,CA,USA,38.9,-120,0.028165131,16.40991467,32.16343274,0,117587.6542,3.819143996,1.718314909,2.100829087
Stockton Metropolitan Arpt,CA,USA,37.9,-121.233,0.031509427,14.610115,28.63582541,0,104681.1323,4.243822207,1.930172073,2.313650133
Travis Field Afb,CA,USA,38.267,-121.933,0.033893573,13.55108818,26.56013284,0,97092.79648,4.546391413,2.081025477,2.465365936
Truckee-tahoe,CA,USA,39.317,-120.133,0.032987354,13.93409856,27.31083318,0,99901.73338,4.430184828,2.022513345,2.407671483
Twentynine Palms,CA,USA,34.3,-116.167,0.023251258,20.03742206,39.27334724,0,143537.8627,3.195800425,1.407660994,1.788139431
Ukiah Municipal Ap,CA,USA,39.133,-123.2,0.032237197,14.2693101,27.9678478,0,102240.0868,4.336218878,1.976256084,2.359962794
Van Nuys Airport,CA,USA,34.217,-118.483,0.030049306,15.34490405,30.07601195,0,109925.4916,4.058828788,1.838086911,2.220741877
Visalia Muni (awos),CA,USA,36.317,-119.4,0.028772005,16.05147635,31.46089365,0,114995.6149,3.896501629,1.757046263,2.139455366
Yuba Co,CA,USA,39.1,-121.567,0.031887315,14.4308475,28.2844611,0,103412.8437,4.291536001,1.953844306,2.337691695
Akron Washington Co Ap,CO,USA,40.167,-103.233,0.034236016,13.41041594,26.28441524,0,96127.87656,4.589054024,2.101914535,2.487139488
