City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Saint Mary`s (awos),AK,USA,62.067,-163.3,0.109429337,5.040752469,9.073354443,0,68064.71999,8.654264207,1.790735591,6.863528617
Sand Point,AK,USA,55.317,-160.517,0.107468505,5.120939159,9.217690485,0,68752.09918,8.518263007,1.772831928,6.745431079
Savoonga,AK,USA,63.683,-170.5,0.111514269,4.946472546,8.903650582,0,66832.58424,8.813199761,1.823749866,6.989449896
Selawik,AK,USA,66.6,-160,0.067291443,8.257542615,14.86357671,0,110290.4049,5.423251153,1.105136178,4.318114975
Seward,AK,USA,60.117,-149.45,0.091836009,6.002863474,10.80515425,0,80310.93604,7.318777599,1.517675208,5.801102392
Shishmaref (awos),AK,USA,66.267,-166.05,0.078050529,7.107616692,12.79371005,0,95319.94671,6.246702489,1.278703154,4.967999334
Sitka Japonski Ap,AK,USA,57.05,-135.367,0.092053131,5.987362181,10.77725192,0,80085.77465,7.336178599,1.521942156,5.814236443
Skagway Airport,AK,USA,59.467,-135.3,0.09523558,5.790983932,10.42377108,0,77663.85961,7.575773189,1.569403287,6.006369902
Sleetmute,AK,USA,61.717,-157.15,0.07580288,7.302675379,13.14481568,0,97539.48534,6.082018864,1.249605902,4.832412962
Soldotna,AK,USA,60.467,-151.033,0.055335248,10.03943502,18.07098304,0,133104.9565,4.511720507,0.915712831,3.596007676
St Paul Island Arpt,AK,USA,57.167,-170.217,0.317646741,1.730205246,3.114369443,0,25054.2738,24.29830159,4.864875252,19.43342634
Talkeetna State Arpt,AK,USA,62.317,-150.1,0.089238673,6.19421008,11.14957814,0,83112.6077,7.110498633,1.466515369,5.643983264
Tanana Ralph M Calhoun Mem Ap,AK,USA,65.167,-152.1,0.118590254,4.668134039,8.402641271,0,63739.71,9.328465987,1.912244605,7.416221382
Togiac Village Awos,AK,USA,59.05,-160.4,0.080507726,6.860709734,12.34927752,0,91611.01919,6.447197607,1.330472225,5.116725382
Unalakleet Field,AK,USA,63.883,-160.8,0.089440409,6.176197778,11.117156,0,82774.91809,7.128735178,1.472498184,5.656236994
Valdez Pioneer Fiel,AK,USA,61.133,-146.267,0.115342245,4.779913023,8.603843442,0,64627.41115,9.1066628,1.885978633,7.220684167
Valdez Wso,AK,USA,61.133,-146.35,0.142103463,3.874385618,6.973894113,0,52846.27396,11.1432924,2.306424037,8.83686836
Whittier,AK,USA,60.767,-148.683,0.107169454,5.142231994,9.25601759,0,69245.11647,8.487382035,1.760209568,6.727172467
Wrangell,AK,USA,56.483,-132.367,0.086220878,6.402184566,11.52393222,0,85634.99195,6.885154712,1.423319064,5.461835649
Yakutat State Arpt,AK,USA,59.517,-139.633,0.142470233,3.862464024,6.952435243,0,52599.32921,11.17639756,2.317252299,8.859145262
Anniston Metropolitan Ap,AL,USA,33.583,-85.85,0.052015244,10.65657398,19.18183316,0,140829.9954,4.261034369,0.865482642,3.395551726
Auburn-opelika Apt,AL,USA,32.616,-85.433,0.035875662,15.58504314,28.05307766,0,205122.0172,3.014606808,0.594211768,2.42039504
Birmingham Municipal Ap,AL,USA,33.567,-86.75,0.041303551,13.47427215,24.25368987,0,177504.113,3.435044973,0.686665309,2.748379665
Cairns Field Fort Rucker,AL,USA,31.267,-85.717,0.044018833,12.62758876,22.72965976,0,166484.9752,3.644546438,0.732113612,2.912432826
Dothan Municipal Ap,AL,USA,31.233,-85.433,0.038610943,14.4469941,26.00458938,0,190305.9106,3.226142047,0.640473626,2.585668421
Gadsen Muni (awos),AL,USA,33.967,-86.083,0.043329451,12.84410154,23.11938277,0,169383.9944,3.590340083,0.719583435,2.870756648
Huntsville Intl Jones Field,AL,USA,34.65,-86.783,0.040772942,13.65914211,24.5864558,0,179920.0958,3.393757315,0.677444707,2.716312608
Maxwell Afb,AL,USA,32.383,-86.35,0.043130044,12.89549806,23.2118965,0,170005.3474,3.575679929,0.716953428,2.858726501
Mobile Downtown Ap,AL,USA,30.633,-88.067,0.03697013,15.10056215,27.18101188,0,198749.5294,3.099803302,0.613263925,2.486539377
Mobile Regional Ap,AL,USA,30.683,-88.25,0.039904005,13.95014432,25.11025977,0,183609.1691,3.327669614,0.663833496,2.663836118
Montgomery Dannelly Field,AL,USA,32.3,-86.4,0.041401376,13.43935153,24.19083275,0,177004.145,3.442902545,0.688604872,2.754297673
Muscle Shoals Regional Ap,AL,USA,34.75,-87.6,0.052390163,10.57637214,19.03746984,0,139672.8058,4.290879268,0.872653169,3.418226099
Troy Af,AL,USA,31.867,-86.017,0.041893227,13.28896816,23.92014268,0,175112.5716,3.480037884,0.696043211,2.783994673
Tuscaloosa Municipal Ap,AL,USA,33.217,-87.617,0.047500775,11.68439916,21.03191849,0,154141.1495,3.913557274,0.790742232,3.122815043
Batesville (awos),AR,USA,35.733,-91.65,0.039229715,14.22350585,25.60231054,0,187380.4571,3.273517665,0.650472938,2.623044727
Bentonville (awos),AR,USA,36.35,-94.217,0.038273954,14.59695849,26.27452528,0,192293.225,3.199138065,0.633854451,2.565283614
El Dorado Goodwin Field,AR,USA,33.217,-92.817,0.040172941,13.87406725,24.97332104,0,182744.394,3.347025691,0.66697486,2.680050832
Fayetteville Drake Field,AR,USA,36,-94.167,0.041236423,13.51396273,24.32513292,0,178069.4314,3.42878284,0.684485347,2.744297493
Flippin (awos),AR,USA,36.3,-92.467,0.040727111,13.68923634,24.64062541,0,180399.6909,3.389161464,0.67564371,2.713517753
Fort Smith Regional Ap,AR,USA,35.333,-94.367,0.036755061,15.20952151,27.37713871,0,200229.7294,3.082252313,0.608730366,2.473521946
Harrison Faa Ap,AR,USA,36.267,-93.15,0.04423916,12.57695989,22.63852781,0,165858.74,3.660599435,0.734877864,2.925721571
Jonesboro Muni,AR,USA,35.833,-90.65,0.04228825,13.18001368,23.72402462,0,173797.7064,3.509136877,0.70130912,2.807827757
Little Rock Adams Field,AR,USA,34.75,-92.233,0.039900113,13.97144049,25.14859288,0,184030.9734,3.325876555,0.66231197,2.663564585
Little Rock Afb,AR,USA,34.917,-92.15,0.047528252,11.67874294,21.02173729,0,154052.5829,3.915671905,0.791196839,3.124475066
Memorial Fld,AR,USA,34.467,-93.1,0.045012014,12.35375042,22.23675075,0,162899.5848,3.720653812,0.7482273,2.972426512
Pine Bluff Faa Ap,AR,USA,34.167,-91.933,0.041477516,13.43456079,24.18220943,0,177045.479,3.447306167,0.688444106,2.758862061
Rogers (awos),AR,USA,36.367,-94.1,0.034730682,16.12654753,29.02778555,0,212248.8183,2.925456989,0.574259577,2.351197413
Siloam Spring(awos),AR,USA,36.183,-94.483,0.036597432,15.28675223,27.51615401,0,201302.1525,3.069470502,0.605487398,2.463983104
Springdale Muni,AR,USA,36.183,-94.117,0.041187399,13.52618711,24.3471368,0,178197.4773,3.425337298,0.683993502,2.741343796
Stuttgart (awos),AR,USA,34.6,-91.567,0.03740778,14.94015211,26.89227379,0,196758.702,3.132422529,0.619469001,2.512953528
Texarkana Webb Field,AR,USA,33.45,-94,0.039263692,14.21150626,25.58071127,0,187226.6995,3.276103809,0.651007131,2.625096678
Walnut Ridge (awos),AR,USA,36.133,-90.917,0.041083007,13.57457027,24.43422648,0,178967.7975,3.41605607,0.68104943,2.73500664
Casa Granda (awos),AZ,USA,32.95,-111.767,0.024001698,23.64883206,42.56789771,0,310511.0576,2.095448461,0.392533256,1.702915205
Davis Monthan Afb,AZ,USA,32.167,-110.883,0.025652494,22.0481039,39.68658702,0,289521.8703,2.223664779,0.42099036,1.802674419
Deer Valley Phoenix,AZ,USA,33.683,-112.083,0.024685001,22.97205401,41.34969721,0,301695.7449,2.148202893,0.40400277,1.744200123
Douglas Bisbee-douglas Intl A,AZ,USA,31.467,-109.6,0.024466094,23.17350801,41.71231441,0,304281.1939,2.131549903,0.400569996,1.730979908
Flagstaff Pulliam Arpt,AZ,USA,35.133,-111.667,0.026539236,21.30233766,38.34420778,0,279875.6496,2.291741936,0.435500254,1.856241681
Grand Canyon Natl P,AZ,USA,35.95,-112.15,0.026140529,21.63180019,38.93724035,0,284133.7871,2.261129783,0.428973681,1.832156102
Kingman (amos),AZ,USA,35.267,-113.95,0.022775365,25.02738492,45.04929286,0,328713.6606,1.999588451,0.370796627,1.628791824
Luke Afb,AZ,USA,33.55,-112.367,0.024887406,22.77450274,40.99410493,0,299104.2332,2.163935093,0.407503148,1.756431946
Page Muni (amos),AZ,USA,36.933,-111.45,0.025873574,21.89009395,39.4021691,0,287641.5813,2.239750315,0.423742339,1.816007975
Phoenix Sky Harbor Intl Ap,AZ,USA,33.45,-111.983,0.024695054,22.97728999,41.35912198,0,301843.4515,2.148603424,0.403805072,1.744798353
Prescott Love Field,AZ,USA,34.65,-112.417,0.025724554,21.99988514,39.59979325,0,288955.7189,2.228833843,0.421815208,1.807018636
Safford (amos),AZ,USA,32.817,-109.683,0.023995538,23.65400265,42.57720477,0,310578.6273,2.094991313,0.392447856,1.702543457
Scottsdale Muni,AZ,USA,33.617,-111.917,0.024521672,23.13579291,41.64442724,0,303861.5011,2.13545165,0.401123262,1.734328388
Show Low Municipal,AZ,USA,34.267,-110,0.024749312,22.90860552,41.23548994,0,300867.7197,2.153201206,0.405114635,1.74808657
Tucson International Ap,AZ,USA,32.133,-110.95,0.024529017,23.11033508,41.59860314,0,303427.9538,2.1364798,0.4016964,1.7347834
Winslow Municipal Ap,AZ,USA,35.033,-110.717,0.024377769,23.2744133,41.89394394,0,305654.8382,2.12440518,0.398769793,1.725635387
Yuma Intl Arpt,AZ,USA,32.667,-114.6,0.026650893,21.21119798,38.18015636,0,278709.6729,2.300308799,0.437322161,1.862986637
Yuma Mcas,AZ,USA,32.65,-114.617,0.027394941,20.59596838,37.07274308,0,270597.5868,2.35838965,0.450432385,1.907957264
Alturas,CA,USA,41.5,-120.533,0.029374324,19.21369968,34.58465943,0,252798.8312,2.509658972,0.482145886,2.027513085
Arcata Airport,CA,USA,40.983,-124.1,0.050647352,10.95724421,19.72303958,0,144679.5262,4.155356951,0.84245449,3.312902461
Bakersfield Meadows Field,CA,USA,35.433,-119.05,0.028896781,19.56006192,35.20811145,0,257438.8757,2.472098986,0.473455752,1.998643234
Beale Afb,CA,USA,39.133,-121.433,0.033850764,16.59590001,29.87262001,0,218598.7828,2.855563495,0.557578203,2.297985292
Bishop Airport,CA,USA,37.367,-118.35,0.023635578,24.10640152,43.39152274,0,316818.4867,2.065471109,0.384718448,1.68075266
Blue Canyon Ap,CA,USA,39.3,-120.717,0.02788665,20.30998528,36.5579735,0,267310.659,2.393569313,0.45597103,1.937598283
Blythe Riverside Co Arpt,CA,USA,33.617,-114.717,0.023752206,23.93364673,43.08056412,0,314394.1484,2.075509583,0.387685067,1.687824516
Burbank-glendale-passadena Ap,CA,USA,34.2,-118.35,0.02934165,19.21909564,34.59437215,0,252797.6389,2.507700884,0.48214816,2.025552723
Camarillo (awos),CA,USA,34.217,-119.083,0.032210885,17.45586458,31.42055624,0,229805.801,2.729299338,0.530386596,2.198912742
Camp Pendleton Mcas,CA,USA,33.3,-117.35,0.033569182,16.70951028,30.07711851,0,219921.2225,2.835231891,0.55422535,2.28100654
Carlsbad Palomar,CA,USA,33.133,-117.283,0.032673394,17.17698936,30.91858085,0,226012.5477,2.766174126,0.539288273,2.226885853
China Lake Naf,CA,USA,35.683,-117.683,0.022693762,25.13404251,45.24127653,0,330176.5618,1.993008318,0.369153752,1.623854566
Chino Airport,CA,USA,33.967,-117.633,0.031431165,17.89817908,32.21672235,0,235555.1724,2.669246973,0.517441053,2.15180592
Chula Vista Brown Field Naas,CA,USA,32.583,-116.983,0.029535534,19.07394144,34.33309459,0,250791.4569,2.523287222,0.486005058,2.037282164
Concord Concord-buchanan Fiel,CA,USA,38,-122.05,0.032859451,17.11443503,30.80598306,0,225412.6562,2.778808656,0.540723483,2.238085173
Crescent City Faa Ai,CA,USA,41.783,-124.233,0.046522303,11.95685133,21.5223324,0,157840.2001,3.835854284,0.772210859,3.063643425
Daggett Barstow-daggett Ap,CA,USA,34.85,-116.8,0.023290295,24.46151555,44.03072799,0,321389.6377,2.03914541,0.379246566,1.659898844
Edwards Afb,CA,USA,34.9,-117.867,0.025601822,22.14222601,39.85600682,0,290978.9166,2.218463687,0.418882296,1.799581391
Fresno Yosemite Intl Ap,CA,USA,36.783,-119.717,0.02930241,19.28310737,34.70959327,0,253838.1432,2.503320661,0.480171794,2.023148867
Fullerton Municipal,CA,USA,33.867,-117.983,0.033108092,16.96298254,30.53336858,0,223307.323,2.798952465,0.545821404,2.253131061
Hayward Air Term,CA,USA,37.667,-122.117,0.034132375,16.44046431,29.59283576,0,216492.399,2.878020823,0.563003214,2.315017609
Imperial,CA,USA,32.833,-115.583,0.02361731,24.08246153,43.34843075,0,316363.7171,2.064941869,0.385271477,1.679670392
Jack Northrop Fld H,CA,USA,33.917,-118.333,0.033741937,16.62650284,29.9277051,0,218871.5422,2.848321665,0.556883345,2.29143832
Lancaster Gen Wm Fox Field,CA,USA,34.733,-118.217,0.023779402,23.9358172,43.08447097,0,314549.7445,2.07694476,0.387493294,1.689451466
Lemoore Reeves Nas,CA,USA,36.333,-119.95,0.028608878,19.75732019,35.56317635,0,260013.9568,2.450018663,0.468766823,1.98125184
Livermore Municipal,CA,USA,37.7,-121.817,0.031032058,18.15113269,32.67203884,0,238923.9518,2.637822374,0.510145239,2.127677134
Lompoc (awos),CA,USA,34.667,-120.467,0.035741006,15.65280942,28.17505696,0,206036.1659,3.003825071,0.591575348,2.412249722
Long Beach Daugherty Fld,CA,USA,33.833,-118.167,0.032867748,17.08746894,30.7574441,0,224888.3774,2.780598563,0.541984063,2.238614499
Los Angeles Intl Arpt,CA,USA,33.933,-118.4,0.034843336,16.07203595,28.9296647,0,211501.6461,2.934295617,0.576288264,2.358007353
March Afb,CA,USA,33.9,-117.25,0.026866531,21.06250665,37.91251196,0,276906.6702,2.31616577,0.440169666,1.875996104
Merced Macready Fld,CA,USA,37.283,-120.517,0.02925858,19.30236208,34.74425174,0,254055.9531,2.500268924,0.479760128,2.020508796
Modesto City-county Ap,CA,USA,37.633,-120.95,0.02994057,18.84568881,33.92223985,0,248063.2331,2.553068129,0.491350189,2.061717939
Montague Siskiyou County Ap,CA,USA,41.783,-122.467,0.029455969,19.16770999,34.50187798,0,252249.5318,2.515633832,0.483195809,2.032438023
Monterey Naf,CA,USA,36.6,-121.867,0.034749066,16.11854756,29.01338562,0,212139.0541,2.926864563,0.574556708,2.352307855
Mountain View Moffett Fld Nas,CA,USA,37.4,-122.05,0.031964979,17.59456925,31.67022465,0,231618.5985,2.710290079,0.526235446,2.184054632
Napa Co. Airport,CA,USA,38.217,-122.283,0.033080279,16.98456893,30.57222408,0,223614.3364,2.796515575,0.545072013,2.251443562
Needles Airport,CA,USA,34.767,-114.617,0.023316303,24.41363132,43.94453638,0,320695.3951,2.04154741,0.380067561,1.661479849
Oakland Metropolitan Arpt,CA,USA,37.717,-122.217,0.037219707,15.03932127,27.07077828,0,198175.0218,3.116600228,0.615041772,2.501558456
Oxnard Airport,CA,USA,34.2,-119.2,0.030901431,18.20918629,32.77653531,0,239578.4855,2.628556183,0.508751511,2.119804672
Palm Springs Intl,CA,USA,33.833,-116.5,0.02488852,22.79973731,41.03952717,0,299590.1385,2.163324466,0.406842218,1.756482247
Palm Springs Thermal Ap,CA,USA,33.633,-116.167,0.023623526,24.09055541,43.36299973,0,316517.9672,2.065122376,0.385083721,1.680038655
Palmdale Airport,CA,USA,34.633,-118.083,0.023165438,24.59465109,44.27037195,0,323141.8916,2.029546137,0.377190082,1.652356056
Paso Robles Municipal Arpt,CA,USA,35.667,-120.633,0.025833142,21.96224191,39.53203544,0,288770.7388,2.23562605,0.422085413,1.813540637
Point Mugu Nf,CA,USA,34.117,-119.117,0.033820377,16.57949454,29.84309017,0,218222.341,2.85472617,0.558540047,2.296186124
Porterville (awos),CA,USA,36.033,-119.067,0.029443424,19.17295841,34.51132514,0,252312.8987,2.514756758,0.483074457,2.031682301
Red Bluff Municipal Arpt,CA,USA,40.15,-122.25,0.030200414,18.67337622,33.6120772,0,245776.5202,2.57334462,0.495921728,2.077422893
Redding Municipal Arpt,CA,USA,40.517,-122.317,0.030491489,18.48850587,33.27931056,0,243334.6168,2.595910158,0.500898385,2.095011773
Riverside Muni,CA,USA,33.95,-117.45,0.03055268,18.43236263,33.17825273,0,242535.7492,2.601272783,0.502548251,2.098724532
Sacramento Executive Arpt,CA,USA,38.5,-121.5,0.03034132,18.59457386,33.47023295,0,244819.414,2.583786196,0.497860503,2.085925693
Sacramento Metropolitan Ap,CA,USA,38.7,-121.583,0.030522661,18.48201895,33.26763411,0,243370.4677,2.597704876,0.500824598,2.096880278
Salinas Municipal Ap,CA,USA,36.667,-121.6,0.032874343,17.09336528,30.76805751,0,225009.8788,2.780694288,0.541691401,2.239002887
San Diego Lindbergh Field,CA,USA,32.733,-117.167,0.030394258,18.504821,33.30867781,0,243262.3003,2.590228964,0.501047291,2.089181673
San Diego Miramar Nas,CA,USA,32.867,-117.133,0.02959638,19.02484526,34.24472147,0,250128.4984,2.528258326,0.487293201,2.040965126
San Diego Montgomer,CA,USA,32.817,-117.133,0.030620477,18.36962378,33.0653228,0,241547.9193,2.607447152,0.504603463,2.102843689
San Diego North Island Nas,CA,USA,32.7,-117.2,0.031231902,17.98275799,32.36896439,0,236430.6886,2.655327206,0.51552494,2.139802266
San Francisco Intl Ap,CA,USA,37.617,-122.4,0.03522048,15.91524856,28.64744741,0,209619.8554,2.962227043,0.581461696,2.380765347
San Jose Intl Ap,CA,USA,37.367,-121.933,0.031674034,17.77580249,31.99644448,0,234043.0091,2.6872459,0.520784265,2.166461635
San Luis Co Rgnl,CA,USA,35.233,-120.633,0.029912725,18.84517926,33.92132268,0,247924.1126,2.551680063,0.491625906,2.060054157
Sandberg,CA,USA,34.75,-118.717,0.023782239,23.95333049,43.11599489,0,314873.8007,2.076706176,0.3870945,1.689611676
Santa Ana John Wayne Ap,CA,USA,33.683,-117.867,0.034352107,16.32333355,29.3820004,0,214930.19,2.895399163,0.567095374,2.328303789
Santa Barbara Municipal Ap,CA,USA,34.433,-119.85,0.030456428,18.4812023,33.26616414,0,243094.3682,2.59431393,0.501393419,2.092920511
Santa Maria Public Arpt,CA,USA,34.917,-120.467,0.029314555,19.22802502,34.61044504,0,252800.9276,2.506068764,0.482141888,2.023926876
Santa Monica Muni,CA,USA,34.017,-118.45,0.034006896,16.49287057,29.68716703,0,217112.8626,2.868842875,0.561394268,2.307448608
Santa Rosa (awos),CA,USA,38.517,-122.817,0.034743155,16.15247142,29.07444856,0,212774.2881,2.924751711,0.572841379,2.351910332
South Lake Tahoe,CA,USA,38.9,-120,0.026483011,21.4224551,38.56041917,0,281773.7149,2.285361471,0.432566666,1.852794804
Stockton Metropolitan Arpt,CA,USA,37.9,-121.233,0.030207023,18.67425129,33.61365233,0,245837.9447,2.573614131,0.495797818,2.077816313
Travis Field Afb,CA,USA,38.267,-121.933,0.032420025,17.35863478,31.24554261,0,228636.695,2.744627603,0.533098663,2.211528939
Truckee-tahoe,CA,USA,39.317,-120.133,0.031053577,18.14502528,32.66104551,0,238829.5061,2.639320266,0.510346977,2.128973288
Twentynine Palms,CA,USA,34.3,-116.167,0.022275873,25.63600627,46.14481129,0,336774.2938,1.960522089,0.361921675,1.598600414
Ukiah Municipal Ap,CA,USA,39.133,-123.2,0.030736006,18.33623549,33.00522388,0,241362.2205,2.614776835,0.504991694,2.109785141
Van Nuys Airport,CA,USA,34.217,-118.483,0.029116689,19.37693046,34.87847482,0,254876.6477,2.490172027,0.478215316,2.011956712
Visalia Muni (awos),CA,USA,36.317,-119.4,0.027729835,20.42394524,36.76310143,0,268767.3755,2.381627235,0.453499672,1.928127563
Yuba Co,CA,USA,39.1,-121.567,0.030553828,18.45720175,33.22296316,0,243010.1246,2.600336117,0.501567236,2.098768881
Akron Washington Co Ap,CO,USA,40.167,-103.233,0.032281476,17.40740321,31.33332578,0,229096.5685,2.735217844,0.532028556,2.203189288
