City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Winslow Municipal Ap,AZ,USA,35.033,-110.717,0.020395188,23.30827643,25.17293854,0,183743.2114,2.156644205,0.663349223,1.493294982
Yuma Intl Arpt,AZ,USA,32.667,-114.6,0.022106153,21.37844448,23.08872004,0,168530.0093,2.32067965,0.72322975,1.5974499
Yuma Mcas,AZ,USA,32.65,-114.617,0.022684097,20.79743198,22.46122654,0,163949.7864,2.376066096,0.743434434,1.632631663
Alturas,CA,USA,41.5,-120.533,0.024180198,19.45247236,21.00867015,0,153347.2349,2.518518898,0.794836089,1.723682809
Arcata Airport,CA,USA,40.983,-124.1,0.041029416,11.20543212,12.10186668,0,88334.3772,4.129084809,1.379824259,2.749260551
Bakersfield Meadows Field,CA,USA,35.433,-119.05,0.023817181,19.75973903,21.34051815,0,155769.4717,2.484069048,0.782476279,1.701592769
Beale Afb,CA,USA,39.133,-121.433,0.027719783,16.84023308,18.18745173,0,132754.4967,2.857270492,0.918130229,1.939140262
Bishop Airport,CA,USA,37.367,-118.35,0.019798612,24.06236329,25.98735235,0,189687.8097,2.099541362,0.64256062,1.456980743
Blue Canyon Ap,CA,USA,39.3,-120.717,0.022973652,20.53627856,22.17918085,0,161891.0684,2.403129793,0.752888456,1.650241336
Blythe Riverside Co Arpt,CA,USA,33.617,-114.717,0.019748463,24.11330949,26.04237424,0,190089.4275,2.095140892,0.641203028,1.453937864
Burbank-glendale-passadena Ap,CA,USA,34.2,-118.35,0.02414516,19.47137951,21.02908988,0,153496.2833,2.515625504,0.794064286,1.721561218
Camarillo (awos),CA,USA,34.217,-119.083,0.026481342,17.6691628,19.08269582,0,139289.0944,2.738814118,0.87505714,1.863756978
Camp Pendleton Mcas,CA,USA,33.3,-117.35,0.027520696,16.96494803,18.32214387,0,133737.6465,2.838407048,0.91138075,1.927026298
Carlsbad Palomar,CA,USA,33.133,-117.283,0.026818753,17.43174391,18.82628342,0,137417.4798,2.771274882,0.886975345,1.884299538
China Lake Naf,CA,USA,35.683,-117.683,0.018976765,25.17688774,27.19103876,0,198473.8005,2.021074726,0.6141159,1.406958827
Chino Airport,CA,USA,33.967,-117.633,0.025807744,18.14959431,19.60156186,0,143076.4199,2.67465577,0.851893811,1.822761959
Chula Vista Brown Field Naas,CA,USA,32.583,-116.983,0.024310129,19.33435234,20.88110052,0,152416.0741,2.531292048,0.799692009,1.731600039
Concord Concord-buchanan Fiel,CA,USA,38,-122.05,0.026914494,17.36722091,18.75659858,0,136908.8338,2.78039705,0.890270651,1.890126399
Crescent City Faa Ai,CA,USA,41.783,-124.233,0.037743335,12.21345105,13.19052713,0,96280.7664,3.815191198,1.265942525,2.549248673
Daggett Barstow-daggett Ap,CA,USA,34.85,-116.8,0.019497039,24.45520705,26.41162362,0,192784.6657,2.070866964,0.632238649,1.438628315
Edwards Afb,CA,USA,34.9,-117.867,0.02126623,22.28329039,24.06595363,0,175663.0676,2.240182316,0.693861938,1.546320378
Fresno Yosemite Intl Ap,CA,USA,36.783,-119.717,0.024116447,19.5013214,21.06142711,0,153732.3204,2.512653057,0.792845097,1.71980796
Fullerton Municipal,CA,USA,33.867,-117.983,0.027151738,17.20662059,18.58315024,0,135642.7934,2.803148887,0.898580112,1.904568775
Hayward Air Term,CA,USA,37.667,-122.117,0.027949863,16.69207488,18.02744088,0,131586.5398,2.879428275,0.926279517,1.953148758
Imperial,CA,USA,32.833,-115.583,0.01959502,24.31003856,26.25484164,0,191640.2771,2.080615669,0.63601409,1.444601579
Jack Northrop Fld H,CA,USA,33.917,-118.333,0.027660233,16.87362324,18.2235131,0,133017.7172,2.851835201,0.916313399,1.935521802
Lancaster Gen Wm Fox Field,CA,USA,34.733,-118.217,0.019715193,24.16086541,26.09373464,0,190464.3191,2.09185106,0.639940946,1.451910114
Lemoore Reeves Nas,CA,USA,36.333,-119.95,0.023533799,20.00664026,21.60717149,0,157715.8372,2.457168202,0.772819767,1.684348435
Livermore Municipal,CA,USA,37.7,-121.817,0.025466198,18.40786407,19.8804932,0,145112.4055,2.641911827,0.839941397,1.80197043
Lompoc (awos),CA,USA,34.667,-120.467,0.029274786,15.90589228,17.17836366,0,125388.9251,3.005851572,0.972062855,2.033788717
Long Beach Daugherty Fld,CA,USA,33.833,-118.167,0.026981735,17.32526104,18.71128193,0,136578.0568,2.786641536,0.892426788,1.894214749
Los Angeles Intl Arpt,CA,USA,33.933,-118.4,0.028550271,16.32608264,17.63216925,0,128701.359,2.93673689,0.947044518,1.989692372
March Afb,CA,USA,33.9,-117.25,0.02216797,21.31664747,23.02197926,0,168042.8527,2.326537744,0.725326395,1.601211348
Merced Macready Fld,CA,USA,37.283,-120.517,0.024048227,19.55453272,21.11889534,0,154151.7945,2.506348458,0.790687627,1.715660832
Modesto City-county Ap,CA,USA,37.633,-120.95,0.024596999,19.09484154,20.62242886,0,150527.9687,2.558785746,0.809722722,1.749063024
Montague Siskiyou County Ap,CA,USA,41.783,-122.467,0.024231025,19.40839724,20.96106902,0,152999.7831,2.52341866,0.796641107,1.726777553
Monterey Naf,CA,USA,36.6,-121.867,0.028464154,16.38037605,17.69080613,0,129129.3635,2.928352381,0.943905501,1.98444688
Mountain View Moffett Fld Nas,CA,USA,37.4,-122.05,0.026222978,17.84877657,19.27667869,0,140705.0211,2.714286321,0.866251365,1.848034956
Napa Co. Airport,CA,USA,38.217,-122.283,0.027103334,17.24054698,18.61979074,0,135910.2411,2.79843221,0.896811863,1.901620347
Needles Airport,CA,USA,34.767,-114.617,0.019410005,24.5708719,26.53654166,0,193696.4719,2.062594332,0.62926245,1.433331882
Oakland Metropolitan Arpt,CA,USA,37.717,-122.217,0.030397447,15.28952336,16.51268523,0,120529.9813,3.113377863,1.011249775,2.102128087
Oxnard Airport,CA,USA,34.2,-119.2,0.025387088,18.46648594,19.94380481,0,145574.5318,2.634432139,0.837275003,1.797157136
Palm Springs Intl,CA,USA,33.833,-116.5,0.020642937,22.99449399,24.83405351,0,181269.6096,2.180787534,0.672401274,1.508386259
Palm Springs Thermal Ap,CA,USA,33.633,-116.167,0.019601486,24.30697351,26.25153139,0,191616.1148,2.081085797,0.63609429,1.444991507
Palmdale Airport,CA,USA,34.633,-118.083,0.019238327,24.80183145,26.78597797,0,195517.1663,2.046287291,0.623402634,1.422884656
Paso Robles Municipal Arpt,CA,USA,35.667,-120.633,0.021325567,22.21665179,23.99398394,0,175137.7439,2.245875752,0.695943169,1.549932583
Point Mugu Nf,CA,USA,34.117,-119.117,0.027724708,16.83336704,18.18003641,0,132700.3706,2.857949824,0.918504719,1.939445105
Porterville (awos),CA,USA,36.033,-119.067,0.024204217,19.42463013,20.97860054,0,153127.7498,2.521127752,0.795975365,1.725152387
Red Bluff Municipal Arpt,CA,USA,40.15,-122.25,0.024810438,18.92450303,20.43846327,0,149185.1605,2.579062533,0.817010996,1.762051538
Redding Municipal Arpt,CA,USA,40.517,-122.317,0.025070668,18.71962156,20.21719128,0,147570.0441,2.603841862,0.825952972,1.77788889
Riverside Muni,CA,USA,33.95,-117.45,0.025109015,18.68326925,20.17793079,0,147283.4725,2.607789942,0.827560041,1.780229901
Sacramento Executive Arpt,CA,USA,38.5,-121.5,0.024981387,18.78967493,20.29284893,0,148122.2871,2.595328648,0.822873579,1.772455069
Sacramento Metropolitan Ap,CA,USA,38.7,-121.583,0.025049673,18.73097009,20.2294477,0,147659.5066,2.602069272,0.825452552,1.77661672
Salinas Municipal Ap,CA,USA,36.667,-121.6,0.026948028,17.34857429,18.73646024,0,136761.8392,2.783389924,0.891227533,1.892162392
San Diego Lindbergh Field,CA,USA,32.733,-117.167,0.02508919,18.70481265,20.20119766,0,147453.3029,2.605623475,0.826606893,1.779016582
San Diego Miramar Nas,CA,USA,32.867,-117.133,0.024364059,19.28583699,20.82870395,0,152033.6192,2.536589855,0.80170371,1.734886146
San Diego Montgomer,CA,USA,32.817,-117.133,0.025197695,18.61595129,20.1052274,0,146752.7933,2.616178117,0.830552617,1.7856255
San Diego North Island Nas,CA,USA,32.7,-117.2,0.025683836,18.24253438,19.70193713,0,143809.0826,2.662772663,0.847553675,1.815218987
San Francisco Intl Ap,CA,USA,37.617,-122.4,0.028844183,16.15278767,17.44501068,0,127335.2446,2.964785952,0.957204873,2.00758108
San Jose Intl Ap,CA,USA,37.367,-121.933,0.025973583,18.02973116,19.47210965,0,142131.5177,2.690411194,0.857557272,1.832853922
San Luis Co Rgnl,CA,USA,35.233,-120.633,0.024583166,19.10796693,20.63660428,0,150631.4385,2.557385632,0.809166518,1.748219115
Sandberg,CA,USA,34.75,-118.717,0.019703984,24.17680987,26.11095466,0,190590.0121,2.090745898,0.639518909,1.451226989
Santa Ana John Wayne Ap,CA,USA,33.683,-117.867,0.028149668,16.56641821,17.89173167,0,130595.9663,2.898618093,0.933305369,1.965312723
Santa Barbara Municipal Ap,CA,USA,34.433,-119.85,0.0250419,18.73730792,20.23629255,0,147709.4688,2.601316694,0.825173346,1.776143349
Santa Maria Public Arpt,CA,USA,34.917,-120.467,0.024183292,19.4472161,21.00299338,0,153305.7989,2.518924717,0.795050921,1.723873796
Santa Monica Muni,CA,USA,34.017,-118.45,0.02786773,16.74252712,18.08192929,0,131984.2636,2.871639251,0.923488249,1.948151002
Santa Rosa (awos),CA,USA,38.517,-122.817,0.028417872,16.40690888,17.71946159,0,129338.5264,2.924010812,0.942379041,1.981631771
South Lake Tahoe,CA,USA,38.9,-120,0.022122661,21.38128474,23.09178752,0,168552.3995,2.321571703,0.723133678,1.598438026
Stockton Metropolitan Arpt,CA,USA,37.9,-121.233,0.024805147,18.92436892,20.43831844,0,149184.1033,2.578751015,0.817016785,1.76173423
Travis Field Afb,CA,USA,38.267,-121.933,0.026561568,17.60797073,19.01660839,0,138806.7066,2.746744695,0.878098181,1.868646514
Truckee-tahoe,CA,USA,39.317,-120.133,0.025583757,18.3303127,19.79673772,0,144501.0544,2.652607803,0.843494997,1.809112806
Twentynine Palms,CA,USA,34.3,-116.167,0.01858919,25.73999299,27.79919243,0,202912.8575,1.984049491,0.600681091,1.3833684
Ukiah Municipal Ap,CA,USA,39.133,-123.2,0.02522704,18.59525535,20.08287578,0,146589.6436,2.618886297,0.831476996,1.787409301
Van Nuys Airport,CA,USA,34.217,-118.483,0.023962226,19.63011431,21.20052345,0,154747.6174,2.498067892,0.787643252,1.71042464
Visalia Muni (awos),CA,USA,36.317,-119.4,0.022867725,20.63281757,22.28344298,0,162652.1022,2.393163402,0.749365762,1.64379764
Yuba Co,CA,USA,39.1,-121.567,0.025080391,18.70594279,20.20241821,0,147462.212,2.605044354,0.826556953,1.778487401
Akron Washington Co Ap,CO,USA,40.167,-103.233,0.026534677,17.63575886,19.04661957,0,139025.7653,2.743713052,0.876714588,1.866998464
