City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Birchwood,AK,USA,61.417,-149.517,0.065709969,8.429869544,15.17376518,84.64390826,730000,1.537433617,0.166967009,1.370466608
Chulitna,AK,USA,62.883,-149.833,0.245573461,2.245162241,4.041292034,95.60457145,730000,1.645408972,0.166967009,1.478441963
Cold Bay Arpt,AK,USA,55.2,-162.717,0.247906002,2.217750959,3.991951727,95.70618583,730000,1.637055683,0.166967009,1.470088674
Cordova,AK,USA,60.5,-145.5,0.130428832,4.218747116,7.59374481,92.16610738,730000,1.590197105,0.166967009,1.423230096
Deadhorse,AK,USA,70.2,-148.483,0.240597051,2.303021967,4.145439541,95.41251285,730000,1.658857791,0.166967009,1.491890782
Dillingham (amos),AK,USA,59.05,-158.517,0.115219097,4.783064745,8.609516542,91.14697008,730000,1.583045872,0.166967009,1.416078863
Dutch Harbor,AK,USA,53.9,-166.55,0.262391503,2.091640504,3.764952907,95.95568103,730000,1.636592231,0.166967009,1.469625222
Emmonak,AK,USA,62.783,-164.5,0.097090433,5.688783385,10.23981009,89.515844,730000,1.571982997,0.166967009,1.405015988
Fairbanks Eielson A,AK,USA,64.65,-147.1,0.102721991,5.398630032,9.717534058,89.95536826,730000,1.582956138,0.166967009,1.415989129
Fairbanks Intl Arpt,AK,USA,64.817,-147.85,0.077436036,7.167797509,12.90203552,86.82693675,730000,1.557144685,0.166967009,1.390177676
Fort Yukon,AK,USA,66.567,-145.267,0.060772016,9.172905135,16.51122924,83.22806585,730000,1.535068127,0.166967009,1.368101118
Gambell,AK,USA,63.783,-171.75,0.126378697,4.368999497,7.864199094,91.84169879,730000,1.593812664,0.166967009,1.426845655
Gulkana Intermediate Field,AK,USA,62.15,-145.45,0.08569774,6.470319629,11.64657533,88.06843563,730000,1.566056656,0.166967009,1.399089647
Gustavus,AK,USA,58.417,-135.7,0.084156669,6.559922025,11.80785964,87.9913351,730000,1.558454735,0.166967009,1.391487726
Hayes River,AK,USA,61.983,-152.083,0.113047482,4.88210713,8.787792835,90.948144,730000,1.583803765,0.166967009,1.416836756
Healy River Airport,AK,USA,63.883,-149.017,0.169624218,3.251408501,5.852535301,93.83100379,730000,1.614973902,0.166967009,1.448006893
Homer Arpt,AK,USA,59.65,-151.483,0.096184798,5.739936201,10.33188516,89.43466528,730000,1.570483929,0.166967009,1.40351692
Hoonah,AK,USA,58.083,-135.45,0.087301842,6.326913999,11.3884452,88.39350915,730000,1.562463059,0.166967009,1.39549605
Hooper Bay,AK,USA,61.517,-166.15,0.088627558,6.234322575,11.22178063,88.54898101,730000,1.564360582,0.166967009,1.397393574
Huslia,AK,USA,65.7,-156.383,0.078978325,7.019351984,12.63483357,87.11289625,730000,1.557499686,0.166967009,1.390532677
Hydaburg Seaplane,AK,USA,55.2,-132.833,0.089978329,6.12640988,11.02753778,88.78046147,730000,1.562533149,0.166967009,1.39556614
Iliamna Arpt,AK,USA,59.75,-154.917,0.078116739,7.074947656,12.73490578,87.06649429,730000,1.552734125,0.166967009,1.385767116
Juneau Int'l Arpt,AK,USA,58.35,-134.583,0.106335322,5.182698336,9.328857005,90.44386485,730000,1.576497199,0.166967009,1.40953019
Kake Seaplane Base,AK,USA,56.967,-133.95,0.090280297,6.110845334,10.9995216,88.79993083,730000,1.563628115,0.166967009,1.396661106
Kenai Municipal Ap,AK,USA,60.583,-151.233,0.069755596,7.930195423,14.27435176,85.54588405,730000,1.542369772,0.166967009,1.375402763
Ketchikan Intl Ap,AK,USA,55.367,-131.717,0.104563566,5.274059628,9.49330733,90.27228578,730000,1.576073592,0.166967009,1.409106583
King Salmon Arpt,AK,USA,58.683,-156.65,0.127784397,4.317102026,7.770783646,91.95215622,730000,1.59288744,0.166967009,1.425920431
Kodiak Airport,AK,USA,57.75,-152.5,0.100081063,5.507209961,9.912977929,89.87755947,730000,1.571245304,0.166967009,1.404278295
Kotzebue Ralph Wein Memorial,AK,USA,66.883,-162.6,0.089487655,6.19516487,11.15129677,88.56033085,730000,1.569728672,0.166967009,1.402761663
Lake Hood Seaplane,AK,USA,61.183,-149.967,0.057323637,9.689705355,17.44146964,82.37932492,730000,1.524465844,0.166967009,1.357498835
Mcgrath Arpt,AK,USA,62.95,-155.6,0.093052395,5.954626849,10.71832833,88.99226561,730000,1.572672409,0.166967009,1.4057054
Mekoryuk,AK,USA,60.367,-166.267,0.141143258,3.897200586,7.014961054,92.74020608,730000,1.595385,0.166967009,1.428417991
Middleton Island Aut,AK,USA,59.467,-146.317,0.075797703,7.293395935,13.12811268,86.67694772,730000,1.550116924,0.166967009,1.383149915
Minchumina,AK,USA,63.883,-152.283,Nah,Nah,Nah,Nah,Nah,,,
Nenana Municipal Ap,AK,USA,64.55,-149.1,0.077267794,7.184033516,12.93126033,86.79442373,730000,1.557127171,0.166967009,1.390160162
Nome Municipal Arpt,AK,USA,64.517,-165.45,0.09367996,5.908450036,10.63521006,89.09358924,730000,1.571729997,0.166967009,1.404762988
Northway Airport,AK,USA,62.967,-141.933,0.109036267,5.077563578,9.13961444,90.55043923,730000,1.585650716,0.166967009,1.418683707
Palmer Municipal,AK,USA,61.6,-149.083,0.100377115,5.498339296,9.897010732,89.86381869,730000,1.573788479,0.166967009,1.40682147
Petersburg,AK,USA,56.8,-132.95,0.115450058,4.774602033,8.594283659,91.15695036,730000,1.583641245,0.166967009,1.416674236
Point Hope (awos),AK,USA,68.35,-166.8,0.095145941,5.825814353,10.48646583,89.20813616,730000,1.575471228,0.166967009,1.408504219
Port Heiden,AK,USA,56.95,-158.617,0.143103269,3.848120593,6.926617067,92.80516843,730000,1.598734546,0.166967009,1.431767537
Saint Mary`s (awos),AK,USA,62.067,-163.3,0.109429337,5.040752469,9.073354443,90.67606576,730000,1.580384745,0.166967009,1.413417736
Sand Point,AK,USA,55.317,-160.517,0.107468505,5.120939159,9.217690485,90.58190422,730000,1.574921812,0.166967009,1.407954803
Savoonga,AK,USA,63.683,-170.5,0.111514269,4.946472546,8.903650582,90.84485147,730000,1.581768111,0.166967009,1.414801102
Selawik,AK,USA,66.6,-160,0.067291443,8.257542615,14.86357671,84.89172535,730000,1.543486096,0.166967009,1.376519087
Seward,AK,USA,60.117,-149.45,0.091836009,6.002863474,10.80515425,88.99850191,730000,1.564332399,0.166967009,1.39736539
Shishmaref (awos),AK,USA,66.267,-166.05,0.078050529,7.107616692,12.79371005,86.94247305,730000,1.557284156,0.166967009,1.390317147
Sitka Japonski Ap,AK,USA,57.05,-135.367,0.092053131,5.987362181,10.77725192,89.02934594,730000,1.564247096,0.166967009,1.397280087
Skagway Airport,AK,USA,59.467,-135.3,0.09523558,5.790983932,10.42377108,89.36111512,730000,1.5682281,0.166967009,1.401261091
Sleetmute,AK,USA,61.717,-157.15,0.07580288,7.302675379,13.14481568,86.63842667,730000,1.55167919,0.166967009,1.384712181
Soldotna,AK,USA,60.467,-151.033,0.055335248,10.03943502,18.07098304,81.76644431,730000,1.520114841,0.166967009,1.353147832
St Paul Island Arpt,AK,USA,57.167,-170.217,0.317646741,1.730205246,3.114369443,96.5679077,730000,1.657664391,0.166967009,1.490697382
Talkeetna State Arpt,AK,USA,62.317,-150.1,0.089238673,6.19421008,11.14957814,88.61471127,730000,1.565434286,0.166967009,1.398467277
Tanana Ralph M Calhoun Mem Ap,AK,USA,65.167,-152.1,0.118590254,4.668134039,8.402641271,91.26853288,730000,1.593032526,0.166967009,1.426065517
Togiac Village Awos,AK,USA,59.05,-160.4,0.080507726,6.860709734,12.34927752,87.45054532,730000,1.555041294,0.166967009,1.388074285
Unalakleet Field,AK,USA,63.883,-160.8,0.089440409,6.176197778,11.117156,88.66097012,730000,1.564607487,0.166967009,1.397640478
Valdez Pioneer Fiel,AK,USA,61.133,-146.267,0.115342245,4.779913023,8.603843442,91.14692998,730000,1.583702547,0.166967009,1.416735538
Valdez Wso,AK,USA,61.133,-146.35,0.142103463,3.874385618,6.973894113,92.76078439,730000,1.597936454,0.166967009,1.430969445
Whittier,AK,USA,60.767,-148.683,0.107169454,5.142231994,9.25601759,90.51436761,730000,1.577169415,0.166967009,1.410202406
Wrangell,AK,USA,56.483,-132.367,0.086220878,6.402184566,11.52393222,88.26917919,730000,1.560621261,0.166967009,1.393654252
Yakutat State Arpt,AK,USA,59.517,-139.633,0.142470233,3.862464024,6.952435243,92.79461244,730000,1.596840804,0.166967009,1.429873795
Anniston Metropolitan Ap,AL,USA,33.583,-85.85,0.052015244,10.65657398,19.18183316,80.70821981,730000,1.510470499,0.166967009,1.34350349
Auburn-opelika Apt,AL,USA,32.616,-85.433,0.035875662,15.58504314,28.05307766,71.90109353,730000,1.460387875,0.166967009,1.293420866
Birmingham Municipal Ap,AL,USA,33.567,-86.75,0.041303551,13.47427215,24.25368987,75.68436808,730000,1.480840552,0.166967009,1.313873543
Cairns Field Fort Rucker,AL,USA,31.267,-85.717,0.044018833,12.62758876,22.72965976,77.19383901,730000,1.489644575,0.166967009,1.322677566
Dothan Municipal Ap,AL,USA,31.233,-85.433,0.038610943,14.4469941,26.00458938,73.93069718,730000,1.471661586,0.166967009,1.304694578
Gadsen Muni (awos),AL,USA,33.967,-86.083,0.043329451,12.84410154,23.11938277,76.7967131,730000,1.488152873,0.166967009,1.321185864
Huntsville Intl Jones Field,AL,USA,34.65,-86.783,0.040772942,13.65914211,24.5864558,75.35341153,730000,1.479209999,0.166967009,1.31224299
Maxwell Afb,AL,USA,32.383,-86.35,0.043130044,12.89549806,23.2118965,76.71159625,730000,1.487068695,0.166967009,1.320101686
Mobile Downtown Ap,AL,USA,30.633,-88.067,0.03697013,15.10056215,27.18101188,72.77403707,730000,1.464713834,0.166967009,1.297746825
Mobile Regional Ap,AL,USA,30.683,-88.25,0.039904005,13.95014432,25.11025977,74.84805903,730000,1.475427441,0.166967009,1.308460432
Montgomery Dannelly Field,AL,USA,32.3,-86.4,0.041401376,13.43935153,24.19083275,75.75285685,730000,1.480977377,0.166967009,1.314010368
Muscle Shoals Regional Ap,AL,USA,34.75,-87.6,0.052390163,10.57637214,19.03746984,80.86673894,730000,1.510778415,0.166967009,1.343811406
Troy Af,AL,USA,31.867,-86.017,0.041893227,13.28896816,23.92014268,76.01197649,730000,1.483174465,0.166967009,1.316207456
Tuscaloosa Municipal Ap,AL,USA,33.217,-87.617,0.047500775,11.68439916,21.03191849,78.88477404,730000,1.499243584,0.166967009,1.332276575
Batesville (awos),AR,USA,35.733,-91.65,0.039229715,14.22350585,25.60231054,74.33144423,730000,1.474311927,0.166967009,1.307344918
Bentonville (awos),AR,USA,36.35,-94.217,0.038273954,14.59695849,26.27452528,73.65846233,730000,1.471008842,0.166967009,1.304041833
El Dorado Goodwin Field,AR,USA,33.217,-92.817,0.040172941,13.87406725,24.97332104,74.96652137,730000,1.477341388,0.166967009,1.31037438
Fayetteville Drake Field,AR,USA,36,-94.167,0.041236423,13.51396273,24.32513292,75.60692721,730000,1.481312583,0.166967009,1.314345574
Flippin (awos),AR,USA,36.3,-92.467,0.040727111,13.68923634,24.64062541,75.28771357,730000,1.479743485,0.166967009,1.312776476
Fort Smith Regional Ap,AR,USA,35.333,-94.367,0.036755061,15.20952151,27.37713871,72.57126994,730000,1.464455599,0.166967009,1.29748859
Harrison Faa Ap,AR,USA,36.267,-93.15,0.04423916,12.57695989,22.63852781,77.27962465,730000,1.49089713,0.166967009,1.323930121
Jonesboro Muni,AR,USA,35.833,-90.65,0.04228825,13.18001368,23.72402462,76.19209501,730000,1.485370544,0.166967009,1.318403535
Little Rock Adams Field,AR,USA,34.75,-92.233,0.039900113,13.97144049,25.14859288,74.79027761,730000,1.476405315,0.166967009,1.309438306
Little Rock Afb,AR,USA,34.917,-92.15,0.047528252,11.67874294,21.02173729,78.89690646,730000,1.499318517,0.166967009,1.332351508
Memorial Fld,AR,USA,34.467,-93.1,0.045012014,12.35375042,22.23675075,77.68498839,730000,1.492917281,0.166967009,1.325950272
Pine Bluff Faa Ap,AR,USA,34.167,-91.933,0.041477516,13.43456079,24.18220943,75.74719466,730000,1.482192025,0.166967009,1.315225016
Rogers (awos),AR,USA,36.367,-94.1,0.034730682,16.12654753,29.02778555,70.92481941,730000,1.455570612,0.166967009,1.288603603
Siloam Spring(awos),AR,USA,36.183,-94.483,0.036597432,15.28675223,27.51615401,72.42436267,730000,1.464205867,0.166967009,1.297238858
Springdale Muni,AR,USA,36.183,-94.117,0.041187399,13.52618711,24.3471368,75.58938667,730000,1.480923311,0.166967009,1.313956302
Stuttgart (awos),AR,USA,34.6,-91.567,0.03740778,14.94015211,26.89227379,73.04675315,730000,1.467378381,0.166967009,1.300411372
Texarkana Webb Field,AR,USA,33.45,-94,0.039263692,14.21150626,25.58071127,74.35250692,730000,1.474465382,0.166967009,1.307498373
Walnut Ridge (awos),AR,USA,36.133,-90.917,0.041083007,13.57457027,24.43422648,75.48386335,730000,1.481362329,0.166967009,1.31439532
Casa Granda (awos),AZ,USA,32.95,-111.767,0.024001698,23.64883206,42.56789771,57.46423869,730000,1.381484912,0.166967009,1.214517903
Davis Monthan Afb,AZ,USA,32.167,-110.883,0.025652494,22.0481039,39.68658702,60.33946982,730000,1.396612918,0.166967009,1.229645909
Deer Valley Phoenix,AZ,USA,33.683,-112.083,0.024685001,22.97205401,41.34969721,58.67181577,730000,1.388283838,0.166967009,1.221316829
Douglas Bisbee-douglas Intl A,AZ,USA,31.467,-109.6,0.024466094,23.17350801,41.71231441,58.31764467,730000,1.385929714,0.166967009,1.218962705
Flagstaff Pulliam Arpt,AZ,USA,35.133,-111.667,0.026539236,21.30233766,38.34420778,61.66086992,730000,1.404601142,0.166967009,1.237634133
Grand Canyon Natl P,AZ,USA,35.95,-112.15,0.026140529,21.63180019,38.93724035,61.07756341,730000,1.401078422,0.166967009,1.234111413
Kingman (amos),AZ,USA,35.267,-113.95,0.022775365,25.02738492,45.04929286,54.97073143,730000,1.369300393,0.166967009,1.202333384
Luke Afb,AZ,USA,33.55,-112.367,0.024887406,22.77450274,40.99410493,59.02681737,730000,1.39013183,0.166967009,1.223164821
Page Muni (amos),AZ,USA,36.933,-111.45,0.025873574,21.89009395,39.4021691,60.59704366,730000,1.399420621,0.166967009,1.232453612
Phoenix Sky Harbor Intl Ap,AZ,USA,33.45,-111.983,0.024695054,22.97728999,41.35912198,58.65158199,730000,1.38871152,0.166967009,1.221744511
Prescott Love Field,AZ,USA,34.65,-112.417,0.025724554,21.99988514,39.59979325,60.4170248,730000,1.397595969,0.166967009,1.23062896
Safford (amos),AZ,USA,32.817,-109.683,0.023995538,23.65400265,42.57720477,57.45498256,730000,1.381405421,0.166967009,1.214438412
Scottsdale Muni,AZ,USA,33.617,-111.917,0.024521672,23.13579291,41.64442724,58.37513684,730000,1.386818744,0.166967009,1.219851735
Show Low Municipal,AZ,USA,34.267,-110,0.024749312,22.90860552,41.23548994,58.78524388,730000,1.388874756,0.166967009,1.221907747
Tucson International Ap,AZ,USA,32.133,-110.95,0.024529017,23.11033508,41.59860314,58.43452688,730000,1.386484451,0.166967009,1.219517442
Winslow Municipal Ap,AZ,USA,35.033,-110.717,0.024377769,23.2744133,41.89394394,58.12947422,730000,1.385344033,0.166967009,1.218377024
Yuma Intl Arpt,AZ,USA,32.667,-114.6,0.026650893,21.21119798,38.18015636,61.82059276,730000,1.40557392,0.166967009,1.238606911
Yuma Mcas,AZ,USA,32.65,-114.617,0.027394941,20.59596838,37.07274308,62.93183742,730000,1.411020283,0.166967009,1.244053274
Alturas,CA,USA,41.5,-120.533,0.029374324,19.21369968,34.58465943,65.37002312,730000,1.426700619,0.166967009,1.25973361
Arcata Airport,CA,USA,40.983,-124.1,0.050647352,10.95724421,19.72303958,80.18088682,730000,1.507497862,0.166967009,1.340530853
Bakersfield Meadows Field,CA,USA,35.433,-119.05,0.028896781,19.56006192,35.20811145,64.73440059,730000,1.423984962,0.166967009,1.257017953
Beale Afb,CA,USA,39.133,-121.433,0.033850764,16.59590001,29.87262001,70.05496127,730000,1.452668414,0.166967009,1.285701405
Bishop Airport,CA,USA,37.367,-118.35,0.023635578,24.10640152,43.39152274,56.6002073,730000,1.379209948,0.166967009,1.212242939
Blue Canyon Ap,CA,USA,39.3,-120.717,0.02788665,20.30998528,36.5579735,63.38210151,730000,1.417124107,0.166967009,1.250157098
Blythe Riverside Co Arpt,CA,USA,33.617,-114.717,0.023752206,23.93364673,43.08056412,56.93230843,730000,1.379506656,0.166967009,1.212539647
Burbank-glendale-passadena Ap,CA,USA,34.2,-118.35,0.02934165,19.21909564,34.59437215,65.37018645,730000,1.426019831,0.166967009,1.259052822
Camarillo (awos),CA,USA,34.217,-119.083,0.032210885,17.45586458,31.42055624,68.51975328,730000,1.443663661,0.166967009,1.276696652
Camp Pendleton Mcas,CA,USA,33.3,-117.35,0.033569182,16.70951028,30.07711851,69.87380514,730000,1.450171042,0.166967009,1.283204033
Carlsbad Palomar,CA,USA,33.133,-117.283,0.032673394,17.17698936,30.91858085,69.03937703,730000,1.445330628,0.166967009,1.278363619
China Lake Naf,CA,USA,35.683,-117.683,0.022693762,25.13404251,45.24127653,54.770334,730000,1.368621955,0.166967009,1.201654946
Chino Airport,CA,USA,33.967,-117.633,0.031431165,17.89817908,32.21672235,67.73216817,730000,1.439063519,0.166967009,1.27209651
Chula Vista Brown Field Naas,CA,USA,32.583,-116.983,0.029535534,19.07394144,34.33309459,65.6450059,730000,1.426827076,0.166967009,1.259860068
Concord Concord-buchanan Fiel,CA,USA,38,-122.05,0.032859451,17.11443503,30.80598306,69.12155394,730000,1.447659787,0.166967009,1.280692778
Crescent City Faa Ai,CA,USA,41.783,-124.233,0.046522303,11.95685133,21.5223324,78.37805478,730000,1.497951119,0.166967009,1.33098411
Daggett Barstow-daggett Ap,CA,USA,34.85,-116.8,0.023290295,24.46151555,44.03072799,55.97402224,730000,1.375212114,0.166967009,1.208245106
Edwards Afb,CA,USA,34.9,-117.867,0.025601822,22.14222601,39.85600682,60.13987444,730000,1.39727554,0.166967009,1.230308531
Fresno Yosemite Intl Ap,CA,USA,36.783,-119.717,0.02930241,19.28310737,34.70959327,65.22765162,730000,1.42685525,0.166967009,1.259888241
Fullerton Municipal,CA,USA,33.867,-117.983,0.033108092,16.96298254,30.53336858,69.40995576,730000,1.44826772,0.166967009,1.281300711
Hayward Air Term,CA,USA,37.667,-122.117,0.034132375,16.44046431,29.59283576,70.34350698,730000,1.453550159,0.166967009,1.28658315
Imperial,CA,USA,32.833,-115.583,0.02361731,24.08246153,43.34843075,56.66250451,730000,1.378225253,0.166967009,1.211258244
Jack Northrop Fld H,CA,USA,33.917,-118.333,0.033741937,16.62650284,29.9277051,70.01759696,730000,1.451245384,0.166967009,1.284278375
Lancaster Gen Wm Fox Field,CA,USA,34.733,-118.217,0.023779402,23.9358172,43.08447097,56.9109939,730000,1.380385632,0.166967009,1.213418623
Lemoore Reeves Nas,CA,USA,36.333,-119.95,0.028608878,19.75732019,35.56317635,64.38164976,730000,1.421831701,0.166967009,1.254864692
Livermore Municipal,CA,USA,37.7,-121.817,0.031032058,18.15113269,32.67203884,67.27069154,730000,1.43716002,0.166967009,1.270193011
Lompoc (awos),CA,USA,34.667,-120.467,0.035741006,15.65280942,28.17505696,71.77586769,730000,1.460051714,0.166967009,1.293084705
Long Beach Daugherty Fld,CA,USA,33.833,-118.167,0.032867748,17.08746894,30.7574441,69.19337296,730000,1.4468281,0.166967009,1.279861091
Los Angeles Intl Arpt,CA,USA,33.933,-118.4,0.034843336,16.07203595,28.9296647,71.02717176,730000,1.456010204,0.166967009,1.289043195
March Afb,CA,USA,33.9,-117.25,0.026866531,21.06250665,37.91251196,62.06757942,730000,1.408014194,0.166967009,1.241047185
Merced Macready Fld,CA,USA,37.283,-120.517,0.02925858,19.30236208,34.74425174,65.19781464,730000,1.426285584,0.166967009,1.259318575
Modesto City-county Ap,CA,USA,37.633,-120.95,0.02994057,18.84568881,33.92223985,66.01873519,730000,1.430704653,0.166967009,1.263737644
Montague Siskiyou County Ap,CA,USA,41.783,-122.467,0.029455969,19.16770999,34.50187798,65.44526962,730000,1.427518638,0.166967009,1.260551629
Monterey Naf,CA,USA,36.6,-121.867,0.034749066,16.11854756,29.01338562,70.9398556,730000,1.455668037,0.166967009,1.288701028
Mountain View Moffett Fld Nas,CA,USA,37.4,-122.05,0.031964979,17.59456925,31.67022465,68.27142486,730000,1.442291678,0.166967009,1.275324669
Napa Co. Airport,CA,USA,38.217,-122.283,0.033080279,16.98456893,30.57222408,69.36789913,730000,1.448339651,0.166967009,1.281372642
Needles Airport,CA,USA,34.767,-114.617,0.023316303,24.41363132,43.94453638,56.06912396,730000,1.375139289,0.166967009,1.20817228
Oakland Metropolitan Arpt,CA,USA,37.717,-122.217,0.037219707,15.03932127,27.07077828,72.85273674,730000,1.467505513,0.166967009,1.300538504
Oxnard Airport,CA,USA,34.2,-119.2,0.030901431,18.20918629,32.77653531,67.18102938,730000,1.435719262,0.166967009,1.268752253
Palm Springs Intl,CA,USA,33.833,-116.5,0.02488852,22.79973731,41.03952717,58.960255,730000,1.390753819,0.166967009,1.22378681
Palm Springs Thermal Ap,CA,USA,33.633,-116.167,0.023623526,24.09055541,43.36299973,56.64137436,730000,1.378559603,0.166967009,1.211592594
Palmdale Airport,CA,USA,34.633,-118.083,0.023165438,24.59465109,44.27037195,55.73398745,730000,1.373810061,0.166967009,1.206843052
Paso Robles Municipal Arpt,CA,USA,35.667,-120.633,0.025833142,21.96224191,39.53203544,60.44236455,730000,1.399934172,0.166967009,1.232967164
Point Mugu Nf,CA,USA,34.117,-119.117,0.033820377,16.57949454,29.84309017,70.10652863,730000,1.45138544,0.166967009,1.284418431
Porterville (awos),CA,USA,36.033,-119.067,0.029443424,19.17295841,34.51132514,65.43658922,730000,1.427359814,0.166967009,1.260392805
Red Bluff Municipal Arpt,CA,USA,40.15,-122.25,0.030200414,18.67337622,33.6120772,66.33198353,730000,1.43220591,0.166967009,1.265238901
Redding Municipal Arpt,CA,USA,40.517,-122.317,0.030491489,18.48850587,33.27931056,66.66649085,730000,1.433973117,0.166967009,1.267006108
Riverside Muni,CA,USA,33.95,-117.45,0.03055268,18.43236263,33.17825273,66.77592476,730000,1.433847465,0.166967009,1.266880456
Sacramento Executive Arpt,CA,USA,38.5,-121.5,0.03034132,18.59457386,33.47023295,66.46309397,730000,1.43345214,0.166967009,1.266485131
Sacramento Metropolitan Ap,CA,USA,38.7,-121.583,0.030522661,18.48201895,33.26763411,66.66157977,730000,1.434657043,0.166967009,1.267690034
Salinas Municipal Ap,CA,USA,36.667,-121.6,0.032874343,17.09336528,30.76805751,69.17672893,730000,1.447178436,0.166967009,1.280211427
San Diego Lindbergh Field,CA,USA,32.733,-117.167,0.030394258,18.504821,33.30867781,66.67639722,730000,1.431907279,0.166967009,1.264940271
San Diego Miramar Nas,CA,USA,32.867,-117.133,0.02959638,19.02484526,34.24472147,65.73582214,730000,1.427013493,0.166967009,1.260046484
San Diego Montgomer,CA,USA,32.817,-117.133,0.030620477,18.36962378,33.0653228,66.91124393,730000,1.433524738,0.166967009,1.26655773
San Diego North Island Nas,CA,USA,32.7,-117.2,0.031231902,17.98275799,32.36896439,67.61223443,730000,1.43673351,0.166967009,1.269766501
San Francisco Intl Ap,CA,USA,37.617,-122.4,0.03522048,15.91524856,28.64744741,71.28495132,730000,1.458665572,0.166967009,1.291698563
San Jose Intl Ap,CA,USA,37.367,-121.933,0.031674034,17.77580249,31.99644448,67.93931382,730000,1.441071822,0.166967009,1.274104813
San Luis Co Rgnl,CA,USA,35.233,-120.633,0.029912725,18.84517926,33.92132268,66.03779279,730000,1.429909243,0.166967009,1.262942234
Sandberg,CA,USA,34.75,-118.717,0.023782239,23.95333049,43.11599489,56.86660264,730000,1.380826047,0.166967009,1.213859038
Santa Ana John Wayne Ap,CA,USA,33.683,-117.867,0.034352107,16.32333355,29.3820004,70.55750822,730000,1.454333206,0.166967009,1.287366197
Santa Barbara Municipal Ap,CA,USA,34.433,-119.85,0.030456428,18.4812023,33.26616414,66.69940161,730000,1.432867959,0.166967009,1.26590095
Santa Maria Public Arpt,CA,USA,34.917,-120.467,0.029314555,19.22802502,34.61044504,65.36973594,730000,1.425462078,0.166967009,1.258495069
Santa Monica Muni,CA,USA,34.017,-118.45,0.034006896,16.49287057,29.68716703,70.25851197,730000,1.452541668,0.166967009,1.285574659
Santa Rosa (awos),CA,USA,38.517,-122.817,0.034743155,16.15247142,29.07444856,70.85283725,730000,1.456856843,0.166967009,1.289889834
South Lake Tahoe,CA,USA,38.9,-120,0.026483011,21.4224551,38.56041917,61.40086097,730000,1.405879196,0.166967009,1.238912187
Stockton Metropolitan Arpt,CA,USA,37.9,-121.233,0.030207023,18.67425129,33.61365233,66.32356922,730000,1.432441427,0.166967009,1.265474418
Travis Field Afb,CA,USA,38.267,-121.933,0.032420025,17.35863478,31.24554261,68.67990479,730000,1.445459566,0.166967009,1.278492557
Truckee-tahoe,CA,USA,39.317,-120.133,0.031053577,18.14502528,32.66104551,67.28362931,730000,1.43741916,0.166967009,1.270452151
Twentynine Palms,CA,USA,34.3,-116.167,0.022275873,25.63600627,46.14481129,53.86653509,730000,1.363938314,0.166967009,1.196971305
Ukiah Municipal Ap,CA,USA,39.133,-123.2,0.030736006,18.33623549,33.00522388,66.93668212,730000,1.435501875,0.166967009,1.268534866
Van Nuys Airport,CA,USA,34.217,-118.483,0.029116689,19.37693046,34.87847482,65.08539072,730000,1.424612216,0.166967009,1.257645208
