City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Hydaburg Seaplane,AK,USA,55.2,-132.833,0.10453855,4.304624102,7.619184661,0,55902.63824,9.774708538,3.170141969,6.604566569
Iliamna Arpt,AK,USA,59.75,-154.917,0.091065397,4.948892686,8.759540054,0,64336.15938,8.540371519,2.754583136,5.785788383
Juneau Int'l Arpt,AK,USA,58.35,-134.583,0.120814399,3.718990419,6.582613041,0,48808.2183,11.22356875,3.630931549,7.592637202
Kake Seaplane Base,AK,USA,56.967,-133.95,0.103698428,4.339729703,7.681321574,0,56585.08086,9.685111982,3.13190857,6.553203412
Kenai Municipal Ap,AK,USA,60.583,-151.233,0.081672856,5.524921277,9.779110661,0,72118.66463,7.672133769,2.457329189,5.21480458
Ketchikan Intl Ap,AK,USA,55.367,-131.717,0.118533476,3.791601593,6.71113482,0,49500.70724,11.03464871,3.58013672,7.454511988
King Salmon Arpt,AK,USA,58.683,-156.65,0.15721006,2.853603038,5.050877377,0,37575.61331,14.51985025,4.716338179,9.803512075
Kodiak Airport,AK,USA,57.75,-152.5,0.11589433,3.879639017,6.866961061,0,50611.11212,10.79578822,3.501588727,7.294199493
Kotzebue Ralph Wein Memorial,AK,USA,66.883,-162.6,0.109732195,4.099138393,7.255474955,0,54712.11131,10.15703358,3.239123759,6.917909821
Lake Hood Seaplane,AK,USA,61.183,-149.967,0.065675468,6.892288337,12.19935036,0,89729.99932,6.217932199,1.97502843,4.242903769
Mcgrath Arpt,AK,USA,62.95,-155.6,0.113363214,3.967414098,7.022322953,0,52775.78954,10.49670788,3.357965863,7.138742016
Mekoryuk,AK,USA,60.367,-166.267,0.169287068,2.647856107,4.68670531,0,35013.88902,15.59815915,5.06140005,10.5367591
Middleton Island Aut,AK,USA,59.467,-146.317,0.087839944,5.132786612,9.085032303,0,66762.60651,8.244227825,2.654469454,5.589758371
Minchumina,AK,USA,63.883,-152.283,0.070289058,6.433570395,11.3874196,0,84550.55782,6.61875962,2.096015736,4.522743884
Nenana Municipal Ap,AK,USA,64.55,-149.1,0.093967252,4.794773156,8.486748487,0,63216.10876,8.764508123,2.8033883,5.961119822
Nome Municipal Arpt,AK,USA,64.517,-165.45,0.112513939,3.996723998,7.074201477,0,52948.80986,10.43450421,3.34699307,7.087511141
Northway Airport,AK,USA,62.967,-141.933,0.133865678,3.354166961,5.936875521,0,45203.53207,12.30342714,3.920474608,8.382952533
Palmer Municipal,AK,USA,61.6,-149.083,0.120053074,3.743226579,6.625511044,0,49115.36931,11.15461499,3.608224924,7.546390069
Petersburg,AK,USA,56.8,-132.95,0.133011319,3.375602589,5.974816582,0,44297.98475,12.33431221,4.00061765,8.333694555
Point Hope (awos),AK,USA,68.35,-166.8,0.119837088,3.750178072,6.637815187,0,49945.54038,11.08018228,3.548250721,7.531931561
Port Heiden,AK,USA,56.95,-158.617,0.171057641,2.620574411,4.638416707,0,34439.06796,15.79098511,5.14587967,10.64510544
Saint Mary`s (awos),AK,USA,62.067,-163.3,0.130993005,3.427931122,6.067438086,0,45220.07479,12.1295967,3.919040393,8.210556309
Sand Point,AK,USA,55.317,-160.517,0.125135507,3.58986644,6.354063599,0,46784.2635,11.64384158,3.788010891,7.855830686
Savoonga,AK,USA,63.683,-170.5,0.136172152,3.296428631,5.834678677,0,43886.78902,12.56238295,4.038101297,8.524281654
Selawik,AK,USA,66.6,-160,0.082734073,5.453186178,9.652139535,0,72078.54136,7.737208894,2.458697087,5.278511807
Seward,AK,USA,60.117,-149.45,0.106786447,4.212459241,7.456052857,0,55143.98647,9.954286381,3.213755679,6.740530702
Shishmaref (awos),AK,USA,66.267,-166.05,0.094810318,4.750659861,8.408667955,0,62878.87491,8.830503196,2.818423516,6.012079681
Sitka Japonski Ap,AK,USA,57.05,-135.367,0.107644762,4.179407158,7.39755067,0,54369.87849,10.05268604,3.25951252,6.793173523
Skagway Airport,AK,USA,59.467,-135.3,0.110650508,4.064437019,7.194053524,0,53113.76404,10.31204384,3.336598392,6.97544545
Sleetmute,AK,USA,61.717,-157.15,0.089870023,5.015178118,8.876865268,0,65873.54283,8.402754349,2.690295558,5.712458791
Soldotna,AK,USA,60.467,-151.033,0.064880152,6.978817872,12.35250763,0,90683.58007,6.14892572,1.954260072,4.194665649
St Paul Island Arpt,AK,USA,57.167,-170.217,0.365606518,1.222105512,2.163126756,0,16786.89572,33.0103186,10.55700248,22.45331612
Talkeetna State Arpt,AK,USA,62.317,-150.1,0.106424726,4.228135142,7.483799202,0,55616.67616,9.904586343,3.186441764,6.718144579
Tanana Ralph M Calhoun Mem Ap,AK,USA,65.167,-152.1,0.151940905,2.952513498,5.225948892,0,39749.33075,13.93933707,4.458422226,9.480914841
Togiac Village Awos,AK,USA,59.05,-160.4,0.093733761,4.805811165,8.506285763,0,62810.48809,8.76905513,2.821492159,5.94756297
Unalakleet Field,AK,USA,63.883,-160.8,0.108510094,4.145363308,7.337293055,0,54609.59258,10.08994035,3.245204575,6.844735775
Valdez Pioneer Fiel,AK,USA,61.133,-146.267,0.136506754,3.288456347,5.820567734,0,43429.32928,12.6260575,4.080636349,8.545421152
Valdez Wso,AK,USA,61.133,-146.35,0.167514079,2.675761439,4.736097748,0,35511.28598,15.41911378,4.990506392,10.42860739
Whittier,AK,USA,60.767,-148.683,0.123072279,3.650160194,6.460783543,0,48096.27037,11.41413235,3.684678631,7.729453717
Wrangell,AK,USA,56.483,-132.367,0.096735753,4.655186306,8.239679762,0,60605.08391,9.05441488,2.924165569,6.130249311
Yakutat State Arpt,AK,USA,59.517,-139.633,0.16914946,2.650496128,4.691378147,0,34938.45488,15.60110371,5.072327906,10.52877581
Anniston Metropolitan Ap,AL,USA,33.583,-85.85,0.055132086,8.235577139,14.57697154,0,106493.0904,5.266667575,1.66413895,3.602528625
Auburn-opelika Apt,AL,USA,32.616,-85.433,0.037132958,12.34116344,21.84385928,0,159482.1719,3.619974909,1.111216994,2.508757915
Birmingham Municipal Ap,AL,USA,33.567,-86.75,0.043566281,10.47582613,18.54221225,0,135403.984,4.20851631,1.308818946,2.899697363
Cairns Field Fort Rucker,AL,USA,31.267,-85.717,0.046393368,9.822770915,17.38630452,0,126942.0028,4.467568816,1.396065099,3.071503717
Dothan Municipal Ap,AL,USA,31.233,-85.433,0.040437838,11.30698202,20.01335817,0,146093.9529,3.922646767,1.213050206,2.709596561
Gadsen Muni (awos),AL,USA,33.967,-86.083,0.045758675,9.961677473,17.63216913,0,128773.0293,4.409140284,1.376214419,3.032925865
Huntsville Intl Jones Field,AL,USA,34.65,-86.783,0.042915843,10.63882297,18.83071666,0,137537.4607,4.148680064,1.288516589,2.860163476
Maxwell Afb,AL,USA,32.383,-86.35,0.045431787,10.03540604,17.7626687,0,129695.2749,4.379496255,1.366428343,3.013067911
Mobile Downtown Ap,AL,USA,30.633,-88.067,0.038835511,11.78591845,20.86107565,0,152290.7189,3.77591367,1.163690742,2.612222928
Mobile Regional Ap,AL,USA,30.683,-88.25,0.041650098,10.96947937,19.41597848,0,141763.3514,4.033365131,1.250106589,2.783258542
Montgomery Dannelly Field,AL,USA,32.3,-86.4,0.043367031,10.52566216,18.63042203,0,136026.6419,4.190420449,1.302827866,2.887592582
Muscle Shoals Regional Ap,AL,USA,34.75,-87.6,0.055147798,8.232933708,14.57229266,0,106505.09,5.267418148,1.663951456,3.603466692
Troy Af,AL,USA,31.867,-86.017,0.043541714,10.48090015,18.55119326,0,135488.0573,4.206209819,1.308006795,2.898203023
Tuscaloosa Municipal Ap,AL,USA,33.217,-87.617,0.049924308,9.112468798,16.12906977,0,117791.4517,4.790588895,1.504517494,3.286071401
Batesville (awos),AR,USA,35.733,-91.65,0.041259314,11.07538961,19.60343961,0,143184.407,3.997201066,1.237699714,2.759501351
Bentonville (awos),AR,USA,36.35,-94.217,0.040774297,11.21057648,19.84272037,0,144916.8517,3.952933749,1.222903324,2.730030426
El Dorado Goodwin Field,AR,USA,33.217,-92.817,0.041941781,10.89037602,19.27596555,0,140819.3219,4.059456135,1.258487098,2.800969037
Fayetteville Drake Field,AR,USA,36,-94.167,0.043894303,10.39443096,18.3981428,0,134393.1085,4.238288336,1.318663596,2.91962474
Flippin (awos),AR,USA,36.3,-92.467,0.04289213,10.64320268,18.83846874,0,137614.2306,4.146520517,1.287797773,2.858722744
Fort Smith Regional Ap,AR,USA,35.333,-94.367,0.038488654,11.89479096,21.05378,0,153843.5841,3.74306256,1.151944689,2.591117871
Harrison Faa Ap,AR,USA,36.267,-93.15,0.046767722,9.741373749,17.24223154,0,126048.4871,4.500173722,1.405961339,3.094212383
Jonesboro Muni,AR,USA,35.833,-90.65,0.044757314,10.18959645,18.03558571,0,131758.6326,4.31709446,1.345029894,2.972064565
Little Rock Adams Field,AR,USA,34.75,-92.233,0.041890341,10.90551207,19.30275636,0,140994.5925,4.054766194,1.25692267,2.797843524
Little Rock Afb,AR,USA,34.917,-92.15,0.050641073,8.9820962,15.89831027,0,116104.5997,4.85599999,1.526376216,3.329623773
Memorial Fld,AR,USA,34.467,-93.1,0.047487051,9.59026977,16.97477749,0,124028.6124,4.566802723,1.428858199,3.137944524
Pine Bluff Faa Ap,AR,USA,34.167,-91.933,0.043376157,10.52125369,18.62261903,0,136070.0076,4.190542384,1.302412653,2.88812973
Rogers (awos),AR,USA,36.367,-94.1,0.036626706,12.5166128,22.15440466,0,161779.297,3.573427036,1.095438681,2.477988355
Siloam Spring(awos),AR,USA,36.183,-94.483,0.038777644,11.80290511,20.89114205,0,152614.5003,3.769911094,1.161221898,2.608689197
Springdale Muni,AR,USA,36.183,-94.117,0.043778264,10.42282621,18.44840239,0,134790.0943,4.227345156,1.314779848,2.912565308
Stuttgart (awos),AR,USA,34.6,-91.567,0.039328918,11.63414189,20.59243115,0,150350.3189,3.82091198,1.178709171,2.642202809
Texarkana Webb Field,AR,USA,33.45,-94,0.041230569,11.08266619,19.61631916,0,143301.1415,3.994442871,1.236691472,2.757751399
Walnut Ridge (awos),AR,USA,36.133,-90.917,0.043543061,10.48066501,18.55077707,0,135486.9677,4.206301416,1.308017315,2.898284101
Casa Granda (awos),AZ,USA,32.95,-111.767,0.025031245,18.56157668,32.85399073,0,239810.8322,2.512345849,0.738996225,1.773349624
Davis Monthan Afb,AZ,USA,32.167,-110.883,0.026812909,17.27978056,30.5852116,0,223248.668,2.675440256,0.793820188,1.881620067
Deer Valley Phoenix,AZ,USA,33.683,-112.083,0.025752675,18.02013045,31.89563089,0,232820.3846,2.578374761,0.761184636,1.817190125
Douglas Bisbee-douglas Intl A,AZ,USA,31.467,-109.6,0.025552139,18.16741823,32.15633027,0,234716.7823,2.560038834,0.755034633,1.8050042
Flagstaff Pulliam Arpt,AZ,USA,35.133,-111.667,0.028254586,16.36573854,28.96735722,0,211497.7222,2.807148611,0.837925335,1.969223277
Grand Canyon Natl P,AZ,USA,35.95,-112.15,0.028018611,16.50775177,29.21872064,0,213328.8989,2.785617723,0.830732735,1.954884988
Kingman (amos),AZ,USA,35.267,-113.95,0.023895155,19.48290644,34.4847444,0,251720.2156,2.408342977,0.704032846,1.704310131
Luke Afb,AZ,USA,33.55,-112.367,0.025966418,17.86587511,31.62259894,0,230821.6081,2.597955527,0.767776038,1.830179489
Page Muni (amos),AZ,USA,36.933,-111.45,0.027379913,16.90786124,29.9269144,0,218448.7102,2.727339078,0.811262742,1.916076336
Phoenix Sky Harbor Intl Ap,AZ,USA,33.45,-111.983,0.025612833,18.123212,32.07808524,0,234150.5714,2.565551913,0.756860419,1.808691493
Prescott Love Field,AZ,USA,34.65,-112.417,0.027317597,16.94882703,29.99942384,0,218978.5925,2.721587948,0.809299656,1.912288292
Safford (amos),AZ,USA,32.817,-109.683,0.025070382,18.53146834,32.80069895,0,239422.9163,2.515921296,0.740193556,1.775727741
Scottsdale Muni,AZ,USA,33.617,-111.917,0.025553611,18.16650085,32.15470651,0,234708.7253,2.560153736,0.755060552,1.805093184
Show Low Municipal,AZ,USA,34.267,-110,0.026285244,17.64036781,31.22345102,0,227925.0324,2.627086264,0.777533287,1.849552977
Tucson International Ap,AZ,USA,32.133,-110.95,0.025504237,18.20359659,32.22036596,0,235187.7211,2.555615073,0.753522756,1.802092317
Winslow Municipal Ap,AZ,USA,35.033,-110.717,0.02578568,17.99633835,31.85351888,0,232506.5461,2.581408191,0.762212087,1.819196105
Yuma Intl Arpt,AZ,USA,32.667,-114.6,0.02775844,16.66932028,29.5046969,0,215361.7366,2.761969969,0.822891301,1.939078668
Yuma Mcas,AZ,USA,32.65,-114.617,0.028598315,16.16188468,28.60653588,0,208807.3067,2.838838658,0.848721735,1.990116923
Alturas,CA,USA,41.5,-120.533,0.031462827,14.6402466,25.91323648,0,189171.4557,3.101008489,0.936818396,2.164190094
Arcata Airport,CA,USA,40.983,-124.1,0.054102284,8.3964105,14.86164658,0,108551.1196,5.172540162,1.632588409,3.539951753
Bakersfield Meadows Field,CA,USA,35.433,-119.05,0.029888594,15.43878018,27.32664091,0,199488.8827,2.956891582,0.888366797,2.068524785
Beale Afb,CA,USA,39.133,-121.433,0.035512502,12.9217103,22.87142723,0,166976.3887,3.471627203,1.061343469,2.410283734
Bishop Airport,CA,USA,37.367,-118.35,0.024776973,18.76031836,33.2057635,0,242387.5456,2.489037202,0.731140287,1.757896915
Blue Canyon Ap,CA,USA,39.3,-120.717,0.029322469,15.7463643,27.87106481,0,203578.6767,2.904631064,0.870519951,2.034111113
Blythe Riverside Co Arpt,CA,USA,33.617,-114.717,0.024774004,18.76272286,33.21001945,0,242407.9745,2.488795875,0.73107867,1.757717205
Burbank-glendale-passadena Ap,CA,USA,34.2,-118.35,0.030351858,15.19447658,26.89422354,0,196312.7717,2.999419476,0.902739532,2.096679944
Camarillo (awos),CA,USA,34.217,-119.083,0.033456364,13.74029129,24.32031559,0,177523.2632,3.283626761,0.998287754,2.285339007
Camp Pendleton Mcas,CA,USA,33.3,-117.35,0.034632189,13.26021927,23.4705881,0,171318.2895,3.391237179,1.034444718,2.356792461
Carlsbad Palomar,CA,USA,33.133,-117.283,0.033797929,13.59688964,24.06649465,0,175668.9134,3.314921988,1.008825616,2.306096372
China Lake Naf,CA,USA,35.683,-117.683,0.023745928,19.61122853,34.7118745,0,253372.7904,2.394682618,0.699440928,1.69524169
Chino Airport,CA,USA,33.967,-117.633,0.032612172,14.107614,24.97047678,0,182268.2692,3.206337023,0.97229924,2.234037783
Chula Vista Brown Field Naas,CA,USA,32.583,-116.983,0.030513317,15.11194927,26.7481502,0,195241.0525,3.014186225,0.907694859,2.106491366
Concord Concord-buchanan Fiel,CA,USA,38,-122.05,0.034141908,13.45580467,23.81677427,0,173867.2016,3.346276124,1.019279646,2.326996478
Crescent City Faa Ai,CA,USA,41.783,-124.233,0.049753643,9.145170913,16.18695252,0,118205.0518,4.774953117,1.499253178,3.275699939
Daggett Barstow-daggett Ap,CA,USA,34.85,-116.8,0.02420535,19.22302983,34.02476279,0,248359.2993,2.436720168,0.713560153,1.723160015
Edwards Afb,CA,USA,34.9,-117.867,0.026816434,17.27749858,30.58117249,0,223227.6488,2.675728371,0.793894935,1.881833437
Fresno Yosemite Intl Ap,CA,USA,36.783,-119.717,0.030295338,15.22424402,26.94691191,0,196730.8269,2.994062017,0.9008212,2.093240817
Fullerton Municipal,CA,USA,33.867,-117.983,0.034127665,13.46183251,23.82744355,0,173923.5634,3.345082945,1.018949337,2.326133608
Hayward Air Term,CA,USA,37.667,-122.117,0.035505609,12.92418726,22.87581145,0,166990.2957,3.471123014,1.06125508,2.409867934
Imperial,CA,USA,32.833,-115.583,0.024565213,18.92905012,33.50441871,0,244557.3706,2.469682414,0.724653276,1.745029139
Jack Northrop Fld H,CA,USA,33.917,-118.333,0.034896094,13.15657756,23.28714228,0,169980.4758,3.415416511,1.042586208,2.372830303
Lancaster Gen Wm Fox Field,CA,USA,34.733,-118.217,0.024746287,18.78458256,33.24871114,0,242692.1792,2.486255353,0.730222541,1.756032813
Lemoore Reeves Nas,CA,USA,36.333,-119.95,0.029664304,15.55941545,27.54016534,0,201055.5802,2.936338699,0.881444322,2.054894377
Livermore Municipal,CA,USA,37.7,-121.817,0.032189836,14.2986463,25.30860395,0,184766.1178,3.167523774,0.959154751,2.208369023
Lompoc (awos),CA,USA,34.667,-120.467,0.036854272,12.43698951,22.01347144,0,160686.1886,3.594719242,1.102890679,2.491828563
Long Beach Daugherty Fld,CA,USA,33.833,-118.167,0.033726799,13.62795586,24.12148186,0,176068.7081,3.308306223,1.006534901,2.301771321
Los Angeles Intl Arpt,CA,USA,33.933,-118.4,0.035805919,12.81349685,22.67988942,0,165548.9384,3.498612456,1.070494933,2.428117523
March Afb,CA,USA,33.9,-117.25,0.027838841,16.61854401,29.41482291,0,214712.3637,2.769344976,0.825380042,1.943964935
Merced Macready Fld,CA,USA,37.283,-120.517,0.030342196,15.19934226,26.9028358,0,196411.1142,2.998376475,0.902287533,2.096088942
Modesto City-county Ap,CA,USA,37.633,-120.95,0.031104344,14.81426935,26.22125675,0,191441.2874,3.068114397,0.925710969,2.142403428
Montague Siskiyou County Ap,CA,USA,41.783,-122.467,0.031304978,14.71661621,26.0484107,0,190157.2733,3.086559464,0.931961721,2.154597743
Monterey Naf,CA,USA,36.6,-121.867,0.036488786,12.56586333,22.2415781,0,162353.1217,3.561183298,1.091566936,2.469616361
Mountain View Moffett Fld Nas,CA,USA,37.4,-122.05,0.033303558,13.80526964,24.43532727,0,178376.1266,3.269566004,0.993514676,2.276051328
Napa Co. Airport,CA,USA,38.217,-122.283,0.034257667,13.40902316,23.73397099,0,173278.4688,3.356771371,1.022742762,2.334028609
Needles Airport,CA,USA,34.767,-114.617,0.024357248,19.09746625,33.80251526,0,246737.4423,2.450641668,0.718250534,1.732391134
Oakland Metropolitan Arpt,CA,USA,37.717,-122.217,0.038724703,11.82015215,20.92166931,0,152730.7393,3.76582878,1.160338125,2.605490655
Oxnard Airport,CA,USA,34.2,-119.2,0.032157087,14.31388145,25.33557017,0,184936.7209,3.164651882,0.958269936,2.206381946
Palm Springs Intl,CA,USA,33.833,-116.5,0.026020448,17.82754461,31.55475397,0,230325.5863,2.60289214,0.769429496,1.833462645
Palm Springs Thermal Ap,CA,USA,33.633,-116.167,0.024512496,18.97147778,33.57951566,0,245105.8281,2.46485731,0.723031766,1.741825545
Palmdale Airport,CA,USA,34.633,-118.083,0.024136492,19.28017805,34.12591514,0,249093.0977,2.43043404,0.711458091,1.718975949
Paso Robles Municipal Arpt,CA,USA,35.667,-120.633,0.02673859,17.32952346,30.67325653,0,223892.606,2.668640881,0.79153708,1.8771038
Point Mugu Nf,CA,USA,34.117,-119.117,0.035402156,12.96346918,22.94534045,0,167485.5845,3.461699016,1.058116734,2.403582282
Porterville (awos),CA,USA,36.033,-119.067,0.030525559,15.1054881,26.73671394,0,195171.6502,3.015251635,0.908017632,2.107234003
Red Bluff Municipal Arpt,CA,USA,40.15,-122.25,0.031700034,14.52662601,25.71212803,0,187718.3647,3.122673928,0.944070123,2.178603805
Redding Municipal Arpt,CA,USA,40.517,-122.317,0.032043261,14.36534621,25.4266628,0,185665.5408,3.153966654,0.9545083,2.199458354
Riverside Muni,CA,USA,33.95,-117.45,0.031623576,14.56350337,25.77740097,0,188155.3251,3.115839183,0.941877672,2.173961511
Sacramento Executive Arpt,CA,USA,38.5,-121.5,0.031566144,14.59133487,25.82666273,0,188563.3367,3.110304258,0.939839646,2.170464612
Sacramento Metropolitan Ap,CA,USA,38.7,-121.583,0.031841645,14.45994363,25.59410023,0,186855.8043,3.135637527,0.948428123,2.187209404
Salinas Municipal Ap,CA,USA,36.667,-121.6,0.034039875,13.49752254,23.89061489,0,174395.011,3.33699212,1.016194779,2.320797341
San Diego Lindbergh Field,CA,USA,32.733,-117.167,0.03107599,14.82906672,26.2474481,0,191590.7253,3.065673036,0.924988928,2.140684108
San Diego Miramar Nas,CA,USA,32.867,-117.133,0.030606009,15.06447661,26.6641236,0,194627.7226,3.022679697,0.910555276,2.112124421
San Diego Montgomer,CA,USA,32.817,-117.133,0.031701885,14.5263062,25.71156197,0,187674.7507,3.123009834,0.944289517,2.178720317
San Diego North Island Nas,CA,USA,32.7,-117.2,0.032257267,14.2681904,25.25469701,0,184339.9857,3.17384232,0.961371994,2.212470326
San Francisco Intl Ap,CA,USA,37.617,-122.4,0.036786681,12.46153906,22.05692413,0,161003.0781,3.588438792,1.100719948,2.487718844
San Jose Intl Ap,CA,USA,37.367,-121.933,0.032911586,13.97493344,24.73563219,0,180567.4325,3.233689318,0.981457715,2.252231603
San Luis Co Rgnl,CA,USA,35.233,-120.633,0.030952667,14.88920431,26.35389163,0,192380.661,3.054380604,0.921190824,2.13318978
Sandberg,CA,USA,34.75,-118.717,0.02473618,18.79248227,33.26269362,0,242809.5854,2.485286965,0.729869455,1.75541751
Santa Ana John Wayne Ap,CA,USA,33.683,-117.867,0.035431241,12.95216487,22.92533182,0,167337.4002,3.464404539,1.059053741,2.405350798
Santa Barbara Municipal Ap,CA,USA,34.433,-119.85,0.031602514,14.57299628,25.79420341,0,188290.0185,3.11388484,0.9412039,2.172680941
Santa Maria Public Arpt,CA,USA,34.917,-120.467,0.030136531,15.30811541,27.09536428,0,197784.6991,2.979613664,0.896021282,2.083592382
Santa Monica Muni,CA,USA,34.017,-118.45,0.035230251,13.0282702,23.06003826,0,168324.086,3.44598197,1.052845757,2.393136213
Santa Rosa (awos),CA,USA,38.517,-122.817,0.035993545,12.74283239,22.55481333,0,164677.5742,3.515675948,1.07615928,2.439516669
South Lake Tahoe,CA,USA,38.9,-120,0.028133892,16.43722798,29.09389352,0,212441.302,2.796092236,0.834203604,1.961888632
Stockton Metropolitan Arpt,CA,USA,37.9,-121.233,0.03147434,14.63443266,25.90294581,0,189110.9568,3.102006461,0.937118095,2.164888366
Travis Field Afb,CA,USA,38.267,-121.933,0.033855744,13.57364315,24.02534838,0,175402.3026,3.319962629,1.010359026,2.309603602
Truckee-tahoe,CA,USA,39.317,-120.133,0.032950565,13.95729103,24.70440512,0,180476.7676,3.23653343,0.981950763,2.254582667
Twentynine Palms,CA,USA,34.3,-116.167,0.023225675,20.07077314,35.52526846,0,259307.3074,2.347059822,0.683433496,1.663626326
Ukiah Municipal Ap,CA,USA,39.133,-123.2,0.032201272,14.29306051,25.2987171,0,184701.1034,3.168556004,0.959492371,2.209063633
Van Nuys Airport,CA,USA,34.217,-118.483,0.0300159,15.37044472,27.20568716,0,198585.117,2.968674007,0.892409775,2.076264231
Visalia Muni (awos),CA,USA,36.317,-119.4,0.028740069,16.07819306,28.45840172,0,207744.5122,2.851794438,0.853063687,1.998730751
Yuba Co,CA,USA,39.1,-121.567,0.031851793,14.45486677,25.58511419,0,186819.739,3.13643406,0.948611215,2.187822845
Akron Washington Co Ap,CO,USA,40.167,-103.233,0.03419779,13.43273677,23.77594407,0,173659.1334,3.350880805,1.020500887,2.330379918
