City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Dillingham (amos),AK,USA,59.05,-158.517,0.123000719,4.6472968,7.389201912,92.12694173,365035.303,1.981195885,0.485048409,1.496147476
Dutch Harbor,AK,USA,53.9,-166.55,0.291522019,1.955576923,3.109367308,96.36079681,365035.303,2.065048466,0.485048409,1.580000057
Emmonak,AK,USA,62.783,-164.5,0.10311513,5.549499052,8.823703493,90.706404,365035.303,1.966094325,0.485048409,1.481045916
Fairbanks Eielson A,AK,USA,64.65,-147.1,0.109652862,5.259035972,8.361867196,91.03466265,365035.303,1.983534028,0.485048409,1.498485619
Fairbanks Intl Arpt,AK,USA,64.817,-147.85,0.081890908,7.026013218,11.17136102,88.31888304,365035.303,1.950171087,0.485048409,1.465122679
Fort Yukon,AK,USA,66.567,-145.267,0.064035041,9.019244672,14.34059903,85.15823215,365035.303,1.926672912,0.485048409,1.441624504
Gambell,AK,USA,63.783,-171.75,0.135796542,4.225757123,6.718953825,92.72003993,365035.303,1.997445109,0.485048409,1.5123967
Gulkana Intermediate Field,AK,USA,62.15,-145.45,0.090867437,6.337849349,10.07718047,89.37445702,365035.303,1.962292658,0.485048409,1.47724425
Gustavus,AK,USA,58.417,-135.7,0.088735038,6.441315104,10.24169102,89.33541331,365035.303,1.950115453,0.485048409,1.465067044
Hayes River,AK,USA,61.983,-152.083,0.120617723,4.75259761,7.5566302,91.91781694,365035.303,1.983914049,0.485048409,1.49886564
Healy River Airport,AK,USA,63.883,-149.017,0.183951687,3.115105568,4.953017853,94.47539054,365035.303,2.025563734,0.485048409,1.540515326
Homer Arpt,AK,USA,59.65,-151.483,0.101904357,5.617715286,8.932167305,90.59399671,365035.303,1.965521204,0.485048409,1.480472795
Hoonah,AK,USA,58.083,-135.45,0.092190284,6.197071599,9.853343842,89.72555297,365035.303,1.953089574,0.485048409,1.468041165
Hooper Bay,AK,USA,61.517,-166.15,0.09395144,6.107324039,9.710645221,89.79469065,365035.303,1.960731932,0.485048409,1.475683523
Huslia,AK,USA,65.7,-156.383,0.083518602,6.873427951,10.92875044,88.59537933,365035.303,1.949353832,0.485048409,1.464305423
Hydaburg Seaplane,AK,USA,55.2,-132.833,0.094759123,6.019812523,9.571501911,90.02511045,365035.303,1.95371335,0.485048409,1.468664941
Iliamna Arpt,AK,USA,59.75,-154.917,0.082344535,6.947569939,11.0466362,88.53344443,365035.303,1.943814129,0.485048409,1.45876572
Juneau Int'l Arpt,AK,USA,58.35,-134.583,0.112612266,5.062408026,8.049228761,91.52443891,365035.303,1.968781822,0.485048409,1.483733413
Kake Seaplane Base,AK,USA,56.967,-133.95,0.095214631,5.985778099,9.517387178,90.09799197,365035.303,1.952676852,0.485048409,1.467628443
Kenai Municipal Ap,AK,USA,60.583,-151.233,0.073261699,7.807010755,12.4131471,87.19826393,365035.303,1.931575205,0.485048409,1.446526796
Ketchikan Intl Ap,AK,USA,55.367,-131.717,0.111119315,5.158785049,8.202468227,91.28621355,365035.303,1.975892472,0.485048409,1.490844063
King Salmon Arpt,AK,USA,58.683,-156.65,0.137055105,4.184127178,6.652762212,92.80035004,365035.303,1.996797489,0.485048409,1.51174908
Kodiak Airport,AK,USA,57.75,-152.5,0.105944683,5.382099433,8.557538099,91.02937791,365035.303,1.963177518,0.485048409,1.478129109
Kotzebue Ralph Wein Memorial,AK,USA,66.883,-162.6,0.095252702,6.047074062,9.614847759,89.82690674,365035.303,1.967281517,0.485048409,1.482233108
Lake Hood Seaplane,AK,USA,61.183,-149.967,0.059995892,9.562631688,15.20458438,84.41795809,365035.303,1.912410405,0.485048409,1.427361996
Mcgrath Arpt,AK,USA,62.95,-155.6,0.098933422,5.815419598,9.24651716,90.20574897,365035.303,1.969614869,0.485048409,1.48456646
Mekoryuk,AK,USA,60.367,-166.267,0.15171937,3.763354331,5.983733386,93.52356872,365035.303,1.9987148,0.485048409,1.513666391
Middleton Island Aut,AK,USA,59.467,-146.317,0.079704555,7.170933093,11.40178362,88.20049579,365035.303,1.939422084,0.485048409,1.454373675
Minchumina,AK,USA,63.883,-152.283,0.062505427,9.214677915,14.65133789,84.90395686,365035.303,1.920858248,0.485048409,1.435809839
Nenana Municipal Ap,AK,USA,64.55,-149.1,0.081734801,7.04294147,11.19827694,88.28329111,365035.303,1.950624801,0.485048409,1.465576392
Nome Municipal Arpt,AK,USA,64.517,-165.45,0.099542438,5.764842152,9.166099021,90.32650705,365035.303,1.966600311,0.485048409,1.481551903
Northway Airport,AK,USA,62.967,-141.933,0.116685967,4.923895668,7.828994113,91.61693497,365035.303,1.984114711,0.485048409,1.499066302
Palmer Municipal,AK,USA,61.6,-149.083,0.106510638,5.375478829,8.547011339,90.9673952,365035.303,1.97005398,0.485048409,1.485005571
Petersburg,AK,USA,56.8,-132.95,0.122901231,4.653489033,7.399047563,92.10781893,365035.303,1.982051305,0.485048409,1.497002896
Point Hope (awos),AK,USA,68.35,-166.8,0.101448504,5.679080462,9.029737934,90.39233086,365035.303,1.974322335,0.485048409,1.489273927
Port Heiden,AK,USA,56.95,-158.617,0.153880784,3.716221332,5.908791918,93.57013367,365035.303,2.003252974,0.485048409,1.518204565
Saint Mary`s (awos),AK,USA,62.067,-163.3,0.11668356,4.898858452,7.789184938,91.73549312,365035.303,1.976237506,0.485048409,1.491189097
Sand Point,AK,USA,55.317,-160.517,0.114032909,4.997477152,7.945988672,91.6339224,365035.303,1.969186528,0.485048409,1.484138119
Savoonga,AK,USA,63.683,-170.5,0.119143224,4.804584414,7.639289217,91.86027702,365035.303,1.980408909,0.485048409,1.495360501
Selawik,AK,USA,66.6,-160,0.071016084,8.105071105,12.88706306,86.63532609,365035.303,1.93505759,0.485048409,1.450009181
Seward,AK,USA,60.117,-149.45,0.096995918,5.877132516,9.3446407,90.25734477,365035.303,1.955024315,0.485048409,1.469975906
Shishmaref (awos),AK,USA,66.267,-166.05,0.082713824,6.952453427,11.05440095,88.44345811,365035.303,1.950515715,0.485048409,1.465467307
Sitka Japonski Ap,AK,USA,57.05,-135.367,0.097117273,5.868367111,9.330703706,90.27643176,365035.303,1.954725549,0.485048409,1.46967714
Skagway Airport,AK,USA,59.467,-135.3,0.10066552,5.668191379,9.012424293,90.56665401,365035.303,1.959817142,0.485048409,1.474768733
Sleetmute,AK,USA,61.717,-157.15,0.079979239,7.161283933,11.38644145,88.18420297,365035.303,1.942146375,0.485048409,1.457097966
Soldotna,AK,USA,60.467,-151.033,0.057835852,9.912334946,15.76061256,83.88865054,365035.303,1.907225861,0.485048409,1.422177452
St Paul Island Arpt,AK,USA,57.167,-170.217,0.359263478,1.588110948,2.525096407,96.92159833,365035.303,2.096547265,0.485048409,1.611498856
Talkeetna State Arpt,AK,USA,62.317,-150.1,0.094503255,6.061812663,9.638282135,89.89129804,365035.303,1.959157411,0.485048409,1.474109002
Tanana Ralph M Calhoun Mem Ap,AK,USA,65.167,-152.1,0.12725428,4.52541657,7.195412346,92.19728915,365035.303,1.996890113,0.485048409,1.511841704
Togiac Village Awos,AK,USA,59.05,-160.4,0.085037196,6.722676157,10.68905509,88.89325959,365035.303,1.946224241,0.485048409,1.461175833
Unalakleet Field,AK,USA,63.883,-160.8,0.094802721,6.035236347,9.596025792,89.95636108,365035.303,1.957608938,0.485048409,1.472560529
Valdez Pioneer Fiel,AK,USA,61.133,-146.267,0.122723726,4.656032103,7.403091044,92.12033573,365035.303,1.9803029,0.485048409,1.495254491
Valdez Wso,AK,USA,61.133,-146.35,0.152589864,3.746968194,5.957679428,93.52380803,365035.303,2.0021991,0.485048409,1.517150691
Whittier,AK,USA,60.767,-148.683,0.113883702,5.007647848,7.962160079,91.60282051,365035.303,1.970419373,0.485048409,1.485370964
Wrangell,AK,USA,56.483,-132.367,0.090960431,6.273988841,9.975642257,89.61975466,365035.303,1.950558485,0.485048409,1.465510076
Yakutat State Arpt,AK,USA,59.517,-139.633,0.152759916,3.737675148,5.942903485,93.5632556,365035.303,1.999382196,0.485048409,1.514333787
Anniston Metropolitan Ap,AL,USA,33.583,-85.85,0.054135283,10.57113508,16.80810477,82.88194655,365035.303,1.897780728,0.485048409,1.412732319
Auburn-opelika Apt,AL,USA,32.616,-85.433,0.037089815,15.4849635,24.62109197,75.18982042,365035.303,1.845918272,0.485048409,1.360869863
Birmingham Municipal Ap,AL,USA,33.567,-86.75,0.042805518,13.38673066,21.28490175,78.47937305,365035.303,1.866992409,0.485048409,1.381944
Cairns Field Fort Rucker,AL,USA,31.267,-85.717,0.04565711,12.54009475,19.93875065,79.81112078,365035.303,1.87562409,0.485048409,1.390575681
Dothan Municipal Ap,AL,USA,31.233,-85.433,0.039950172,14.36288482,22.83698686,76.93824047,365035.303,1.857484057,0.485048409,1.372435648
Gadsen Muni (awos),AL,USA,33.967,-86.083,0.044961368,12.7476744,20.26880229,79.47605234,365035.303,1.874174187,0.485048409,1.389125778
Huntsville Intl Jones Field,AL,USA,34.65,-86.783,0.042268078,13.56219254,21.56388614,78.20649493,365035.303,1.865275744,0.485048409,1.380227335
Maxwell Afb,AL,USA,32.383,-86.35,0.044712001,12.80658123,20.36246416,79.39396688,365035.303,1.872763543,0.485048409,1.387715134
Mobile Downtown Ap,AL,USA,30.633,-88.067,0.038234242,15.00559657,23.85889855,75.94775659,365035.303,1.850266945,0.485048409,1.365218536
Mobile Regional Ap,AL,USA,30.683,-88.25,0.041307172,13.85773785,22.03380318,77.76835307,365035.303,1.860783541,0.485048409,1.375735132
Montgomery Dannelly Field,AL,USA,32.3,-86.4,0.042911,13.34385064,21.21672252,78.56257534,365035.303,1.866701262,0.485048409,1.381652853
Muscle Shoals Regional Ap,AL,USA,34.75,-87.6,0.054454053,10.47946295,16.66234608,83.07918796,365035.303,1.895721656,0.485048409,1.410673247
Troy Af,AL,USA,31.867,-86.017,0.043386489,13.19607649,20.98176162,78.79749,365035.303,1.868162663,0.485048409,1.383114254
Tuscaloosa Municipal Ap,AL,USA,33.217,-87.617,0.049330134,11.59246854,18.43202498,81.3096515,365035.303,1.885085918,0.485048409,1.400037509
Batesville (awos),AR,USA,35.733,-91.65,0.040597251,14.12211143,22.45415718,77.33938025,365035.303,1.859131216,0.485048409,1.374082807
Bentonville (awos),AR,USA,36.35,-94.217,0.039620121,14.49099682,23.04068495,76.75121069,365035.303,1.856195867,0.485048409,1.371147458
El Dorado Goodwin Field,AR,USA,33.217,-92.817,0.041590728,13.7749806,21.90221915,77.89076504,365035.303,1.862298765,0.485048409,1.377250356
Fayetteville Drake Field,AR,USA,36,-94.167,0.04271243,13.40872959,21.31988004,78.47263301,365035.303,1.865883846,0.485048409,1.380835437
Flippin (awos),AR,USA,36.3,-92.467,0.042175119,13.58614379,21.60196863,78.18497137,365035.303,1.864446656,0.485048409,1.379398247
Fort Smith Regional Ap,AR,USA,35.333,-94.367,0.038035503,15.10287222,24.01356683,75.78941237,365035.303,1.85005501,0.485048409,1.365006601
Harrison Faa Ap,AR,USA,36.267,-93.15,0.045858352,12.47121179,19.82922675,79.94916881,365035.303,1.875072358,0.485048409,1.390023949
Jonesboro Muni,AR,USA,35.833,-90.65,0.043828005,13.07653591,20.7916921,78.97796482,365035.303,1.870187341,0.485048409,1.385138932
Little Rock Adams Field,AR,USA,34.75,-92.233,0.041329257,13.8678871,22.04994048,77.73913199,365035.303,1.861658077,0.485048409,1.376609668
Little Rock Afb,AR,USA,34.917,-92.15,0.049321083,11.58211523,18.41556322,81.34825629,365035.303,1.88403685,0.485048409,1.398988441
Memorial Fld,AR,USA,34.467,-93.1,0.04667187,12.24979328,19.47717131,80.30143439,365035.303,1.877182418,0.485048409,1.392134009
Pine Bluff Faa Ap,AR,USA,34.167,-91.933,0.042966541,13.33366674,21.20053012,78.58371199,365035.303,1.867008336,0.485048409,1.381959928
Rogers (awos),AR,USA,36.367,-94.1,0.035912768,16.01939293,25.47083476,74.34165921,365035.303,1.841426062,0.485048409,1.356377653
Siloam Spring(awos),AR,USA,36.183,-94.483,0.037844496,15.17826033,24.13343393,75.67461325,365035.303,1.849167154,0.485048409,1.364118745
Springdale Muni,AR,USA,36.183,-94.117,0.042658955,13.41978053,21.33745105,78.46002634,365035.303,1.865424058,0.485048409,1.380375649
Stuttgart (awos),AR,USA,34.6,-91.567,0.038704701,14.84101891,23.59722007,76.19471816,365035.303,1.852895066,0.485048409,1.367846657
Texarkana Webb Field,AR,USA,33.45,-94,0.040635325,14.11076166,22.43611105,77.35473728,365035.303,1.859375159,0.485048409,1.37432675
Walnut Ridge (awos),AR,USA,36.133,-90.917,0.042571683,13.47295424,21.42199724,78.34577226,365035.303,1.866569164,0.485048409,1.381520756
Casa Granda (awos),AZ,USA,32.95,-111.767,0.024687871,23.55109741,37.44624488,62.46456485,365035.303,1.770812582,0.485048409,1.285764173
Davis Monthan Afb,AZ,USA,32.167,-110.883,0.026400906,21.94774128,34.89690864,65.00637012,365035.303,1.78487247,0.485048409,1.299824061
Deer Valley Phoenix,AZ,USA,33.683,-112.083,0.025397438,22.87498294,36.37122287,63.52922575,365035.303,1.777180348,0.485048409,1.29213194
Douglas Bisbee-douglas Intl A,AZ,USA,31.467,-109.6,0.025146176,23.06688058,36.67634013,63.24637244,365035.303,1.774146223,0.485048409,1.289097814
Flagstaff Pulliam Arpt,AZ,USA,35.133,-111.667,0.027378389,21.18088259,33.67760332,66.18614823,365035.303,1.793393019,0.485048409,1.30834461
Grand Canyon Natl P,AZ,USA,35.95,-112.15,0.02692722,21.50918301,34.19960099,65.69538723,365035.303,1.789072419,0.485048409,1.30402401
Kingman (amos),AZ,USA,35.267,-113.95,0.02343225,24.92158844,39.62532562,60.26612187,365035.303,1.759868743,0.485048409,1.274820334
Luke Afb,AZ,USA,33.55,-112.367,0.025622018,22.67736275,36.05700678,63.83436057,365035.303,1.779309243,0.485048409,1.294260834
Page Muni (amos),AZ,USA,36.933,-111.45,0.026653537,21.7784839,34.62778939,65.24441384,365035.303,1.787904504,0.485048409,1.302856095
Phoenix Sky Harbor Intl Ap,AZ,USA,33.45,-111.983,0.025410413,22.88143602,36.38148327,63.50357151,365035.303,1.777720407,0.485048409,1.292671998
Prescott Love Field,AZ,USA,34.65,-112.417,0.026499445,21.88875203,34.80311572,65.08397375,365035.303,1.786220429,0.485048409,1.30117202
Safford (amos),AZ,USA,32.817,-109.683,0.024664717,23.55139468,37.44671755,62.47333924,365035.303,1.770192178,0.485048409,1.285143769
Scottsdale Muni,AZ,USA,33.617,-111.917,0.025218982,23.03794489,36.63033238,63.27368084,365035.303,1.775551667,0.485048409,1.290503259
Show Low Municipal,AZ,USA,34.267,-110,0.025489809,22.79442874,36.24314169,63.64545415,365035.303,1.778155623,0.485048409,1.293107214
Tucson International Ap,AZ,USA,32.133,-110.95,0.02524266,23.00730519,36.58161524,63.32552736,365035.303,1.775600984,0.485048409,1.290552575
Winslow Municipal Ap,AZ,USA,35.033,-110.717,0.025069761,23.16182639,36.82730396,63.08617308,365035.303,1.773901019,0.485048409,1.28885261
Yuma Intl Arpt,AZ,USA,32.667,-114.6,0.027439264,21.11685971,33.57580694,66.30004027,365035.303,1.793437932,0.485048409,1.308389523
Yuma Mcas,AZ,USA,32.65,-114.617,0.028201829,20.50058037,32.59592279,67.28859089,365035.303,1.798228885,0.485048409,1.313180476
Alturas,CA,USA,41.5,-120.533,0.030317642,19.09384595,30.35921506,69.47206729,365035.303,1.813679461,0.485048409,1.328631052
Arcata Airport,CA,USA,40.983,-124.1,0.052640422,10.84231431,17.23927975,82.52664976,365035.303,1.891289684,0.485048409,1.406241275
Bakersfield Meadows Field,CA,USA,35.433,-119.05,0.029793987,19.4540499,30.93193934,68.89264039,365035.303,1.810870832,0.485048409,1.325822423
Beale Afb,CA,USA,39.133,-121.433,0.034950011,16.4930906,26.22401405,73.58268438,365035.303,1.837840562,0.485048409,1.352792153
Bishop Airport,CA,USA,37.367,-118.35,0.024325361,23.99477686,38.1516952,61.71740374,365035.303,1.769007119,0.485048409,1.28395871
Blue Canyon Ap,CA,USA,39.3,-120.717,0.028781037,20.19167237,32.10475906,67.70556498,365035.303,1.805140507,0.485048409,1.320092098
Blythe Riverside Co Arpt,CA,USA,33.617,-114.717,0.024428469,23.83861633,37.90339996,61.98632585,365035.303,1.769048838,0.485048409,1.284000429
Burbank-glendale-passadena Ap,CA,USA,34.2,-118.35,0.030261532,19.1128788,30.38947729,69.45353598,365035.303,1.81284783,0.485048409,1.327799421
Camarillo (awos),CA,USA,34.217,-119.083,0.033229554,17.34467884,27.57803936,72.25419854,365035.303,1.82876867,0.485048409,1.343720261
Camp Pendleton Mcas,CA,USA,33.3,-117.35,0.034669557,16.60675521,26.40474078,73.41481084,365035.303,1.835808843,0.485048409,1.350760434
Carlsbad Palomar,CA,USA,33.133,-117.283,0.033737652,17.06957222,27.14061983,72.69082771,365035.303,1.831089877,0.485048409,1.346041468
China Lake Naf,CA,USA,35.683,-117.683,0.023342866,25.0285738,39.79543234,60.09132429,365035.303,1.759110605,0.485048409,1.274062196
Chino Airport,CA,USA,33.967,-117.633,0.032435213,17.79423698,28.29283679,71.53306615,365035.303,1.825124382,0.485048409,1.340075973
Chula Vista Brown Field Naas,CA,USA,32.583,-116.983,0.030475437,18.963894,30.15259146,69.69893766,365035.303,1.813786336,0.485048409,1.328737927
Concord Concord-buchanan Fiel,CA,USA,38,-122.05,0.033922644,17.00649039,27.04031973,72.7720271,365035.303,1.833023346,0.485048409,1.347974937
Crescent City Faa Ai,CA,USA,41.783,-124.233,0.048295707,11.84622539,18.83549838,80.92197166,365035.303,1.882295694,0.485048409,1.397247285
Daggett Barstow-daggett Ap,CA,USA,34.85,-116.8,0.023952671,24.35713564,38.72784567,61.15856734,365035.303,1.764983883,0.485048409,1.279935474
Edwards Afb,CA,USA,34.9,-117.867,0.026360944,22.03041489,35.02835968,64.85162145,365035.303,1.785577235,0.485048409,1.300528826
Fresno Yosemite Intl Ap,CA,USA,36.783,-119.717,0.03020236,19.17505419,30.48833617,69.33917861,365035.303,1.813160461,0.485048409,1.328112052
Fullerton Municipal,CA,USA,33.867,-117.983,0.034176904,16.86347581,26.81292653,73.00485578,365035.303,1.833827897,0.485048409,1.348779488
Hayward Air Term,CA,USA,37.667,-122.117,0.035265139,16.33867223,25.97848884,73.82551438,365035.303,1.839202113,0.485048409,1.354153704
Imperial,CA,USA,32.833,-115.583,0.024284477,23.98676466,38.1389558,61.75378542,365035.303,1.767710749,0.485048409,1.28266234
Jack Northrop Fld H,CA,USA,33.917,-118.333,0.034855954,16.52205505,26.27006753,73.544906,365035.303,1.83687944,0.485048409,1.351831031
Lancaster Gen Wm Fox Field,CA,USA,34.733,-118.217,0.024479298,23.83118231,37.89157987,61.97603762,365035.303,1.770342905,0.485048409,1.285294497
Lemoore Reeves Nas,CA,USA,36.333,-119.95,0.029513881,19.65644016,31.25373985,68.55659807,365035.303,1.809530309,0.485048409,1.3244819
Livermore Municipal,CA,USA,37.7,-121.817,0.03203816,18.04579902,28.69282044,71.11834035,365035.303,1.823779378,0.485048409,1.338730969
Lompoc (awos),CA,USA,34.667,-120.467,0.036960304,15.53859167,24.70636075,75.11406594,365035.303,1.84519026,0.485048409,1.360141851
Long Beach Daugherty Fld,CA,USA,33.833,-118.167,0.033934349,16.98202219,27.00141529,72.82735524,365035.303,1.832398093,0.485048409,1.347349685
Los Angeles Intl Arpt,CA,USA,33.933,-118.4,0.035980775,15.96531102,25.38484452,74.45400716,365035.303,1.840696101,0.485048409,1.355647692
March Afb,CA,USA,33.9,-117.25,0.027682711,20.95698845,33.32161163,66.53458123,365035.303,1.79596048,0.485048409,1.310912071
Merced Macready Fld,CA,USA,37.283,-120.517,0.030161619,19.20054881,30.52887261,69.29587209,365035.303,1.81292666,0.485048409,1.327878251
Modesto City-county Ap,CA,USA,37.633,-120.95,0.030892486,18.74255733,29.80066615,70.01189344,365035.303,1.81757844,0.485048409,1.332530031
Montague Siskiyou County Ap,CA,USA,41.783,-122.467,0.030402715,19.04927402,30.2883457,69.53587438,365035.303,1.814484855,0.485048409,1.329436446
Monterey Naf,CA,USA,36.6,-121.867,0.035909041,16.0059885,25.44952172,74.37973998,365035.303,1.840753101,0.485048409,1.355704692
Mountain View Moffett Fld Nas,CA,USA,37.4,-122.05,0.032997249,17.48700289,27.8043346,72.0140559,365035.303,1.828194828,0.485048409,1.343146419
Napa Co. Airport,CA,USA,38.217,-122.283,0.034180442,16.87840592,26.83666541,72.97108998,365035.303,1.834394963,0.485048409,1.349346554
Needles Airport,CA,USA,34.767,-114.617,0.023980248,24.31778716,38.66528158,61.2235365,365035.303,1.765085143,0.485048409,1.280036735
Oakland Metropolitan Arpt,CA,USA,37.717,-122.217,0.038495425,14.93260356,23.74283966,76.05134567,365035.303,1.852337681,0.485048409,1.367289272
Oxnard Airport,CA,USA,34.2,-119.2,0.031895617,18.1073406,28.79067155,71.03263844,365035.303,1.822386298,0.485048409,1.337337889
Palm Springs Intl,CA,USA,33.833,-116.5,0.025598887,22.70344639,36.09847977,63.7868119,365035.303,1.779250278,0.485048409,1.29420187
Palm Springs Thermal Ap,CA,USA,33.633,-116.167,0.024292659,23.99517553,38.15232909,61.73404529,365035.303,1.768080784,0.485048409,1.283032375
Palmdale Airport,CA,USA,34.633,-118.083,0.023840555,24.48903486,38.93756542,60.93830951,365035.303,1.764171663,0.485048409,1.279123254
Paso Robles Municipal Arpt,CA,USA,35.667,-120.633,0.026615504,21.85453,34.7487027,65.10147883,365035.303,1.788559303,0.485048409,1.303510894
Point Mugu Nf,CA,USA,34.117,-119.117,0.034943867,16.47627554,26.1972781,73.61750263,365035.303,1.837199609,0.485048409,1.3521512
Porterville (awos),CA,USA,36.033,-119.067,0.030375073,19.06600749,30.31495191,69.50886309,365035.303,1.814303449,0.485048409,1.32925504
Red Bluff Municipal Arpt,CA,USA,40.15,-122.25,0.031158571,18.56855936,29.52400938,70.29599339,365035.303,1.81880229,0.485048409,1.333753881
Redding Municipal Arpt,CA,USA,40.517,-122.317,0.031467114,18.37970396,29.2237293,70.59983811,365035.303,1.820445285,0.485048409,1.335396876
Riverside Muni,CA,USA,33.95,-117.45,0.031530668,18.32781953,29.14123305,70.68585062,365035.303,1.820455584,0.485048409,1.335407175
Sacramento Executive Arpt,CA,USA,38.5,-121.5,0.031296884,18.48410961,29.38973428,70.42714158,365035.303,1.819620215,0.485048409,1.334571806
Sacramento Metropolitan Ap,CA,USA,38.7,-121.583,0.031493173,18.37831264,29.22151711,70.58319235,365035.303,1.82114412,0.485048409,1.336095711
Salinas Municipal Ap,CA,USA,36.667,-121.6,0.033952702,16.97973402,26.99777709,72.82900878,365035.303,1.832683571,0.485048409,1.347635162
San Diego Lindbergh Field,CA,USA,32.733,-117.167,0.031350389,18.39757821,29.25214936,70.61077556,365035.303,1.818166214,0.485048409,1.333117806
San Diego Miramar Nas,CA,USA,32.867,-117.133,0.030527156,18.9192191,30.08155838,69.77236285,365035.303,1.813823597,0.485048409,1.328775188
San Diego Montgomer,CA,USA,32.817,-117.133,0.031601459,18.26466528,29.0408178,70.8055824,365035.303,1.820137729,0.485048409,1.33508932
San Diego North Island Nas,CA,USA,32.7,-117.2,0.03223133,17.87730988,28.4249227,71.42785377,365035.303,1.822969903,0.485048409,1.337921495
San Francisco Intl Ap,CA,USA,37.617,-122.4,0.036419662,15.80707019,25.1332416,74.66405795,365035.303,1.844216939,0.485048409,1.35916853
San Jose Intl Ap,CA,USA,37.367,-121.933,0.032700834,17.67045863,28.09602923,71.71315326,365035.303,1.827284079,0.485048409,1.34223567
San Luis Co Rgnl,CA,USA,35.233,-120.633,0.030852999,18.7361034,29.7904044,70.05078188,365035.303,1.816337905,0.485048409,1.331289496
Sandberg,CA,USA,34.75,-118.717,0.024491819,23.84255615,37.90966428,61.94315076,365035.303,1.770935293,0.485048409,1.285886884
Santa Ana John Wayne Ap,CA,USA,33.683,-117.867,0.035475697,16.22351351,25.79538648,74.01621029,365035.303,1.839608244,0.485048409,1.354559835
Santa Barbara Municipal Ap,CA,USA,34.433,-119.85,0.031427564,18.37303887,29.2131318,70.62894405,365035.303,1.819334463,0.485048409,1.334286054
Santa Maria Public Arpt,CA,USA,34.917,-120.467,0.030252637,19.11175657,30.38769294,69.46718956,365035.303,1.812506944,0.485048409,1.327458535
Santa Monica Muni,CA,USA,34.017,-118.45,0.035124238,16.38850234,26.05771873,73.76112907,365035.303,1.837914758,0.485048409,1.352866349
Santa Rosa (awos),CA,USA,38.517,-122.817,0.03589899,16.04344296,25.5090743,74.29738608,365035.303,1.841919215,0.485048409,1.356870806
South Lake Tahoe,CA,USA,38.9,-120,0.027316898,21.29908415,33.8655438,65.96636528,365035.303,1.794466685,0.485048409,1.309418276
